"","missingprop_autocor","parameters","param_value","param_se","missingness","type","curSim","sim_no","simParams","missingnessName"
"1198",NA,"xreg2",-1.32571935036264,0.0866373741152144,"MAR","data augmentation",1048,"N_200_sim_48",-1.45567708700674,"propMissAct_0.5_autoCorr_0.01"
"1199",NA,"phi",0.280134784526577,0.115771011844562,"MAR","data augmentation",1048,"N_200_sim_48",0.429103290662169,"propMissAct_0.5_autoCorr_0.01"
"1200",NA,"sigma",0.89425056852695,0.0667464446320962,"MAR","data augmentation",1048,"N_200_sim_48",NA,"propMissAct_0.5_autoCorr_0.01"
"1201","1","phi",0.70574000244229,0.0631406402523616,"MAR","Kalman Filter",1049,"N_200_sim_49",0.684530622325838,"propMissAct_0.5_autoCorr_0.01"
"1202","1","intercept",-0.85228006959803,0.25751781228677,"MAR","Kalman Filter",1049,"N_200_sim_49",-0.657922341388687,"propMissAct_0.5_autoCorr_0.01"
"1203","1","xreg1",-0.95612173715076,0.0988388153628385,"MAR","Kalman Filter",1049,"N_200_sim_49",-0.987558324872805,"propMissAct_0.5_autoCorr_0.01"
"1204","1","xreg2",0.568263534771,0.0984360506308052,"MAR","Kalman Filter",1049,"N_200_sim_49",0.481769217545194,"propMissAct_0.5_autoCorr_0.01"
"1205","1","sigma",1.07919833987693,NA,"MAR","Kalman Filter",1049,"N_200_sim_49",NA,"propMissAct_0.5_autoCorr_0.01"
"1206","1","phi",0.543094555189968,0.0842095183173414,"MAR","simple drop NA",1049,"N_200_sim_49",0.684530622325838,"propMissAct_0.5_autoCorr_0.01"
"1207","1","intercept",-0.857054581535551,0.264153983276421,"MAR","simple drop NA",1049,"N_200_sim_49",-0.657922341388687,"propMissAct_0.5_autoCorr_0.01"
"1208","1","xreg1",-0.994819620252555,0.105712023709245,"MAR","simple drop NA",1049,"N_200_sim_49",-0.987558324872805,"propMissAct_0.5_autoCorr_0.01"
"1209","1","xreg2",0.517503541188281,0.106845366829503,"MAR","simple drop NA",1049,"N_200_sim_49",0.481769217545194,"propMissAct_0.5_autoCorr_0.01"
"1210","1","sigma",1.4878931170074,NA,"MAR","simple drop NA",1049,"N_200_sim_49",NA,"propMissAct_0.5_autoCorr_0.01"
"1211","1","phi",0.447217348229866,0.126142603341349,"MAR","comple case drop NA",1049,"N_200_sim_49",0.684530622325838,"propMissAct_0.5_autoCorr_0.01"
"1212","1","intercept",-0.769433117744721,0.325472739848717,"MAR","comple case drop NA",1049,"N_200_sim_49",-0.657922341388687,"propMissAct_0.5_autoCorr_0.01"
"1213","1","xreg1",-0.956895984408209,0.169004356198514,"MAR","comple case drop NA",1049,"N_200_sim_49",-0.987558324872805,"propMissAct_0.5_autoCorr_0.01"
"1214","1","xreg2",0.553008989839218,0.202551494535387,"MAR","comple case drop NA",1049,"N_200_sim_49",0.481769217545194,"propMissAct_0.5_autoCorr_0.01"
"1215","1","sigma",1.66087668869694,NA,"MAR","comple case drop NA",1049,"N_200_sim_49",NA,"propMissAct_0.5_autoCorr_0.01"
"1216",NA,"phi",0.293223390379553,0.0762062767036698,"MAR","Multiple Imputation",1049,"N_200_sim_49",0.684530622325838,"propMissAct_0.5_autoCorr_0.01"
"1217",NA,"intercept",-0.893426245905139,0.171588251508695,"MAR","Multiple Imputation",1049,"N_200_sim_49",-0.657922341388687,"propMissAct_0.5_autoCorr_0.01"
"1218",NA,"xreg1",-0.966461359396042,0.10262644952118,"MAR","Multiple Imputation",1049,"N_200_sim_49",-0.987558324872805,"propMissAct_0.5_autoCorr_0.01"
"1219",NA,"xreg2",0.469326442415024,0.157768617119867,"MAR","Multiple Imputation",1049,"N_200_sim_49",0.481769217545194,"propMissAct_0.5_autoCorr_0.01"
"1220",NA,"sigma",1.82786454543838,NA,"MAR","Multiple Imputation",1049,"N_200_sim_49",NA,"propMissAct_0.5_autoCorr_0.01"
"1221",NA,"intercept",-0.767263750185871,0.287480401912035,"MAR","data augmentation",1049,"N_200_sim_49",-0.657922341388687,"propMissAct_0.5_autoCorr_0.01"
"1222",NA,"xreg1",-0.952558112920947,0.103049335412117,"MAR","data augmentation",1049,"N_200_sim_49",-0.987558324872805,"propMissAct_0.5_autoCorr_0.01"
"1223",NA,"xreg2",0.574130520776562,0.102845367818755,"MAR","data augmentation",1049,"N_200_sim_49",0.481769217545194,"propMissAct_0.5_autoCorr_0.01"
"1224",NA,"phi",0.692574933432132,0.0708446037321518,"MAR","data augmentation",1049,"N_200_sim_49",0.684530622325838,"propMissAct_0.5_autoCorr_0.01"
"1225",NA,"sigma",1.08823728615585,0.0848623407162769,"MAR","data augmentation",1049,"N_200_sim_49",NA,"propMissAct_0.5_autoCorr_0.01"
"1226","1","phi",0.497857492296479,0.091867126942987,"MAR","Kalman Filter",1050,"N_200_sim_50",0.481466531939805,"propMissAct_0.5_autoCorr_0.03"
"1227","1","intercept",0.0265662598443247,0.161375603093913,"MAR","Kalman Filter",1050,"N_200_sim_50",-0.058908997226302,"propMissAct_0.5_autoCorr_0.03"
"1228","1","xreg1",-1.59668511652873,0.106454830945524,"MAR","Kalman Filter",1050,"N_200_sim_50",-1.58231388572193,"propMissAct_0.5_autoCorr_0.03"
"1229","1","xreg2",2.04729166659566,0.115282716887651,"MAR","Kalman Filter",1050,"N_200_sim_50",2.09987958770814,"propMissAct_0.5_autoCorr_0.03"
"1230","1","sigma",1.02070292026653,NA,"MAR","Kalman Filter",1050,"N_200_sim_50",NA,"propMissAct_0.5_autoCorr_0.03"
"1231","1","phi",0.40442366217725,0.091701355867367,"MAR","simple drop NA",1050,"N_200_sim_50",0.481466531939805,"propMissAct_0.5_autoCorr_0.03"
"1232","1","intercept",0.00156786739831307,0.179569837909889,"MAR","simple drop NA",1050,"N_200_sim_50",-0.058908997226302,"propMissAct_0.5_autoCorr_0.03"
"1233","1","xreg1",-1.65029649815796,0.105527881945223,"MAR","simple drop NA",1050,"N_200_sim_50",-1.58231388572193,"propMissAct_0.5_autoCorr_0.03"
"1234","1","xreg2",2.03250760816852,0.11268138008988,"MAR","simple drop NA",1050,"N_200_sim_50",2.09987958770814,"propMissAct_0.5_autoCorr_0.03"
"1235","1","sigma",1.14563531211375,NA,"MAR","simple drop NA",1050,"N_200_sim_50",NA,"propMissAct_0.5_autoCorr_0.03"
"1236","1","phi",0.225501558154268,0.145421538577201,"MAR","comple case drop NA",1050,"N_200_sim_50",0.481466531939805,"propMissAct_0.5_autoCorr_0.03"
"1237","1","intercept",-0.113287888206206,0.188318276912475,"MAR","comple case drop NA",1050,"N_200_sim_50",-0.058908997226302,"propMissAct_0.5_autoCorr_0.03"
"1238","1","xreg1",-1.87427854691762,0.165733946238769,"MAR","comple case drop NA",1050,"N_200_sim_50",-1.58231388572193,"propMissAct_0.5_autoCorr_0.03"
"1239","1","xreg2",1.87516827443707,0.160968455785526,"MAR","comple case drop NA",1050,"N_200_sim_50",2.09987958770814,"propMissAct_0.5_autoCorr_0.03"
"1240","1","sigma",1.07153753292268,NA,"MAR","comple case drop NA",1050,"N_200_sim_50",NA,"propMissAct_0.5_autoCorr_0.03"
"1241",NA,"phi",0.173837410118167,0.130824908186706,"MAR","Multiple Imputation",1050,"N_200_sim_50",0.481466531939805,"propMissAct_0.5_autoCorr_0.03"
"1242",NA,"intercept",0.0345812270694121,0.12935836402293,"MAR","Multiple Imputation",1050,"N_200_sim_50",-0.058908997226302,"propMissAct_0.5_autoCorr_0.03"
"1243",NA,"xreg1",-1.60524446358035,0.135036284643597,"MAR","Multiple Imputation",1050,"N_200_sim_50",-1.58231388572193,"propMissAct_0.5_autoCorr_0.03"
"1244",NA,"xreg2",1.95916890650629,0.105216280893387,"MAR","Multiple Imputation",1050,"N_200_sim_50",2.09987958770814,"propMissAct_0.5_autoCorr_0.03"
"1245",NA,"sigma",1.15090616980744,NA,"MAR","Multiple Imputation",1050,"N_200_sim_50",NA,"propMissAct_0.5_autoCorr_0.03"
"1246",NA,"intercept",0.0158072937131778,0.163878768426865,"MAR","data augmentation",1050,"N_200_sim_50",-0.058908997226302,"propMissAct_0.5_autoCorr_0.03"
"1247",NA,"xreg1",-1.59806051839972,0.111446549386796,"MAR","data augmentation",1050,"N_200_sim_50",-1.58231388572193,"propMissAct_0.5_autoCorr_0.03"
"1248",NA,"xreg2",2.04924709418506,0.117634350790871,"MAR","data augmentation",1050,"N_200_sim_50",2.09987958770814,"propMissAct_0.5_autoCorr_0.03"
"1249",NA,"phi",0.485148822113684,0.0978312434922643,"MAR","data augmentation",1050,"N_200_sim_50",0.481466531939805,"propMissAct_0.5_autoCorr_0.03"
"1250",NA,"sigma",1.04322918682313,0.0792983482969806,"MAR","data augmentation",1050,"N_200_sim_50",NA,"propMissAct_0.5_autoCorr_0.03"
"1251","1","phi",0.0115072346584784,0.154358663550312,"MAR","Kalman Filter",1051,"N_200_sim_51",0.172337195277214,"propMissAct_0.5_autoCorr_0.01"
"1252","1","intercept",-0.51864339358815,0.0988871289601515,"MAR","Kalman Filter",1051,"N_200_sim_51",-0.490520610715161,"propMissAct_0.5_autoCorr_0.01"
"1253","1","xreg1",1.12378016491429,0.098216229112726,"MAR","Kalman Filter",1051,"N_200_sim_51",1.0722528764235,"propMissAct_0.5_autoCorr_0.01"
"1254","1","xreg2",-1.52671996748993,0.0986248000373733,"MAR","Kalman Filter",1051,"N_200_sim_51",-1.42041202027073,"propMissAct_0.5_autoCorr_0.01"
"1255","1","sigma",0.941135579633526,NA,"MAR","Kalman Filter",1051,"N_200_sim_51",NA,"propMissAct_0.5_autoCorr_0.01"
"1256","1","phi",0.0698281019534791,0.101333407889016,"MAR","simple drop NA",1051,"N_200_sim_51",0.172337195277214,"propMissAct_0.5_autoCorr_0.01"
"1257","1","intercept",-0.5199174391253,0.104778231124427,"MAR","simple drop NA",1051,"N_200_sim_51",-0.490520610715161,"propMissAct_0.5_autoCorr_0.01"
"1258","1","xreg1",1.11778753701171,0.0987906029808144,"MAR","simple drop NA",1051,"N_200_sim_51",1.0722528764235,"propMissAct_0.5_autoCorr_0.01"
"1259","1","xreg2",-1.52365304910018,0.0964316196476023,"MAR","simple drop NA",1051,"N_200_sim_51",-1.42041202027073,"propMissAct_0.5_autoCorr_0.01"
"1260","1","sigma",0.936759497235016,NA,"MAR","simple drop NA",1051,"N_200_sim_51",NA,"propMissAct_0.5_autoCorr_0.01"
"1261","1","phi",-0.117914109440555,0.152009027538499,"MAR","comple case drop NA",1051,"N_200_sim_51",0.172337195277214,"propMissAct_0.5_autoCorr_0.01"
"1262","1","intercept",-0.513112080539729,0.109605753515135,"MAR","comple case drop NA",1051,"N_200_sim_51",-0.490520610715161,"propMissAct_0.5_autoCorr_0.01"
"1263","1","xreg1",1.17422830943666,0.118171435612306,"MAR","comple case drop NA",1051,"N_200_sim_51",1.0722528764235,"propMissAct_0.5_autoCorr_0.01"
"1264","1","xreg2",-1.57045773538058,0.12443573780029,"MAR","comple case drop NA",1051,"N_200_sim_51",-1.42041202027073,"propMissAct_0.5_autoCorr_0.01"
"1265","1","sigma",0.761296827569489,NA,"MAR","comple case drop NA",1051,"N_200_sim_51",NA,"propMissAct_0.5_autoCorr_0.01"
"1266",NA,"phi",-0.034464096278734,0.113261702971005,"MAR","Multiple Imputation",1051,"N_200_sim_51",0.172337195277214,"propMissAct_0.5_autoCorr_0.01"
"1267",NA,"intercept",-0.510384492956971,0.14120956100792,"MAR","Multiple Imputation",1051,"N_200_sim_51",-0.490520610715161,"propMissAct_0.5_autoCorr_0.01"
"1268",NA,"xreg1",1.18123821905869,0.0911714808114855,"MAR","Multiple Imputation",1051,"N_200_sim_51",1.0722528764235,"propMissAct_0.5_autoCorr_0.01"
"1269",NA,"xreg2",-1.59904254683602,0.0959845148624611,"MAR","Multiple Imputation",1051,"N_200_sim_51",-1.42041202027073,"propMissAct_0.5_autoCorr_0.01"
"1270",NA,"sigma",0.9301372368657,NA,"MAR","Multiple Imputation",1051,"N_200_sim_51",NA,"propMissAct_0.5_autoCorr_0.01"
"1271",NA,"intercept",-0.52042097976719,0.104216596525002,"MAR","data augmentation",1051,"N_200_sim_51",-0.490520610715161,"propMissAct_0.5_autoCorr_0.01"
"1272",NA,"xreg1",1.12271090206663,0.101076818921146,"MAR","data augmentation",1051,"N_200_sim_51",1.0722528764235,"propMissAct_0.5_autoCorr_0.01"
"1273",NA,"xreg2",-1.52850901346967,0.101427999900322,"MAR","data augmentation",1051,"N_200_sim_51",-1.42041202027073,"propMissAct_0.5_autoCorr_0.01"
"1274",NA,"phi",0.016592055708252,0.148170686152094,"MAR","data augmentation",1051,"N_200_sim_51",0.172337195277214,"propMissAct_0.5_autoCorr_0.01"
"1275",NA,"sigma",0.996758578150953,0.0738345711223523,"MAR","data augmentation",1051,"N_200_sim_51",NA,"propMissAct_0.5_autoCorr_0.01"
"1276","1","phi",0.175914795810543,0.151168531004803,"MAR","Kalman Filter",1052,"N_200_sim_52",0.22986955139786,"propMissAct_0.5_autoCorr_0.06"
"1277","1","intercept",0.19364470687684,0.122571454919362,"MAR","Kalman Filter",1052,"N_200_sim_52",0.30083315582188,"propMissAct_0.5_autoCorr_0.06"
"1278","1","xreg1",-1.27953176301884,0.119150561647635,"MAR","Kalman Filter",1052,"N_200_sim_52",-1.35075577034358,"propMissAct_0.5_autoCorr_0.06"
"1279","1","xreg2",-0.152042926903114,0.100195297517119,"MAR","Kalman Filter",1052,"N_200_sim_52",-0.107004473337796,"propMissAct_0.5_autoCorr_0.06"
"1280","1","sigma",1.18491787565574,NA,"MAR","Kalman Filter",1052,"N_200_sim_52",NA,"propMissAct_0.5_autoCorr_0.06"
"1281","1","phi",0.113900240791,0.100541741894801,"MAR","simple drop NA",1052,"N_200_sim_52",0.22986955139786,"propMissAct_0.5_autoCorr_0.06"
"1282","1","intercept",0.191906246179743,0.124438764690136,"MAR","simple drop NA",1052,"N_200_sim_52",0.30083315582188,"propMissAct_0.5_autoCorr_0.06"
"1283","1","xreg1",-1.26649487199634,0.116965659260289,"MAR","simple drop NA",1052,"N_200_sim_52",-1.35075577034358,"propMissAct_0.5_autoCorr_0.06"
"1284","1","xreg2",-0.144594675054915,0.10214287720116,"MAR","simple drop NA",1052,"N_200_sim_52",-0.107004473337796,"propMissAct_0.5_autoCorr_0.06"
"1285","1","sigma",1.20151683597849,NA,"MAR","simple drop NA",1052,"N_200_sim_52",NA,"propMissAct_0.5_autoCorr_0.06"
"1286","1","phi",0.118642026281699,0.159145197463346,"MAR","comple case drop NA",1052,"N_200_sim_52",0.22986955139786,"propMissAct_0.5_autoCorr_0.06"
"1287","1","intercept",0.0512860638589277,0.155725480349625,"MAR","comple case drop NA",1052,"N_200_sim_52",0.30083315582188,"propMissAct_0.5_autoCorr_0.06"
"1288","1","xreg1",-1.27518646983115,0.154564349042466,"MAR","comple case drop NA",1052,"N_200_sim_52",-1.35075577034358,"propMissAct_0.5_autoCorr_0.06"
"1289","1","xreg2",-0.267284335150169,0.131517902509903,"MAR","comple case drop NA",1052,"N_200_sim_52",-0.107004473337796,"propMissAct_0.5_autoCorr_0.06"
"1290","1","sigma",0.999228629281164,NA,"MAR","comple case drop NA",1052,"N_200_sim_52",NA,"propMissAct_0.5_autoCorr_0.06"
"1291",NA,"phi",0.0116092649520157,0.151333793880993,"MAR","Multiple Imputation",1052,"N_200_sim_52",0.22986955139786,"propMissAct_0.5_autoCorr_0.06"
"1292",NA,"intercept",0.188919103733774,0.127643159846898,"MAR","Multiple Imputation",1052,"N_200_sim_52",0.30083315582188,"propMissAct_0.5_autoCorr_0.06"
"1293",NA,"xreg1",-1.2706648734096,0.107522101052126,"MAR","Multiple Imputation",1052,"N_200_sim_52",-1.35075577034358,"propMissAct_0.5_autoCorr_0.06"
"1294",NA,"xreg2",-0.162889677009512,0.0915390639349916,"MAR","Multiple Imputation",1052,"N_200_sim_52",-0.107004473337796,"propMissAct_0.5_autoCorr_0.06"
"1295",NA,"sigma",1.14539991685663,NA,"MAR","Multiple Imputation",1052,"N_200_sim_52",NA,"propMissAct_0.5_autoCorr_0.06"
"1296",NA,"intercept",0.193181105006871,0.131084623656371,"MAR","data augmentation",1052,"N_200_sim_52",0.30083315582188,"propMissAct_0.5_autoCorr_0.06"
"1297",NA,"xreg1",-1.27957849224242,0.120316546755023,"MAR","data augmentation",1052,"N_200_sim_52",-1.35075577034358,"propMissAct_0.5_autoCorr_0.06"
"1298",NA,"xreg2",-0.152609117159337,0.103491605136959,"MAR","data augmentation",1052,"N_200_sim_52",-0.107004473337796,"propMissAct_0.5_autoCorr_0.06"
"1299",NA,"phi",0.169418939069644,0.145088894468341,"MAR","data augmentation",1052,"N_200_sim_52",0.22986955139786,"propMissAct_0.5_autoCorr_0.06"
"1300",NA,"sigma",1.11842391442378,0.0825028316141618,"MAR","data augmentation",1052,"N_200_sim_52",NA,"propMissAct_0.5_autoCorr_0.06"
"1301","1","phi",0.346336996158595,0.114927020953218,"MAR","Kalman Filter",1053,"N_200_sim_53",0.432183326035738,"propMissAct_0.5_autoCorr_0.01"
"1302","1","intercept",-1.07343032711002,0.141958306625321,"MAR","Kalman Filter",1053,"N_200_sim_53",-1.05961693213135,"propMissAct_0.5_autoCorr_0.01"
"1303","1","xreg1",-0.928898302534771,0.115291415249485,"MAR","Kalman Filter",1053,"N_200_sim_53",-0.952140139304887,"propMissAct_0.5_autoCorr_0.01"
"1304","1","xreg2",-0.567396334372387,0.113879871821449,"MAR","Kalman Filter",1053,"N_200_sim_53",-0.359646164704377,"propMissAct_0.5_autoCorr_0.01"
"1305","1","sigma",1.19604046505904,NA,"MAR","Kalman Filter",1053,"N_200_sim_53",NA,"propMissAct_0.5_autoCorr_0.01"
"1306","1","phi",0.126800038523048,0.100840004974845,"MAR","simple drop NA",1053,"N_200_sim_53",0.432183326035738,"propMissAct_0.5_autoCorr_0.01"
"1307","1","intercept",-1.06678410959969,0.132677156408147,"MAR","simple drop NA",1053,"N_200_sim_53",-1.05961693213135,"propMissAct_0.5_autoCorr_0.01"
"1308","1","xreg1",-0.953643779175137,0.124886440310466,"MAR","simple drop NA",1053,"N_200_sim_53",-0.952140139304887,"propMissAct_0.5_autoCorr_0.01"
"1309","1","xreg2",-0.566085620996043,0.116892331981044,"MAR","simple drop NA",1053,"N_200_sim_53",-0.359646164704377,"propMissAct_0.5_autoCorr_0.01"
"1310","1","sigma",1.33359640203794,NA,"MAR","simple drop NA",1053,"N_200_sim_53",NA,"propMissAct_0.5_autoCorr_0.01"
"1311","1","phi",0.0960160343301221,0.162409644733679,"MAR","comple case drop NA",1053,"N_200_sim_53",0.432183326035738,"propMissAct_0.5_autoCorr_0.01"
"1312","1","intercept",-1.28607969515809,0.172783581440766,"MAR","comple case drop NA",1053,"N_200_sim_53",-1.05961693213135,"propMissAct_0.5_autoCorr_0.01"
"1313","1","xreg1",-0.862476625549564,0.208999753322251,"MAR","comple case drop NA",1053,"N_200_sim_53",-0.952140139304887,"propMissAct_0.5_autoCorr_0.01"
"1314","1","xreg2",-0.69453670423991,0.207227853877965,"MAR","comple case drop NA",1053,"N_200_sim_53",-0.359646164704377,"propMissAct_0.5_autoCorr_0.01"
"1315","1","sigma",1.21161793139699,NA,"MAR","comple case drop NA",1053,"N_200_sim_53",NA,"propMissAct_0.5_autoCorr_0.01"
"1316",NA,"phi",0.13893210814351,0.110797416831665,"MAR","Multiple Imputation",1053,"N_200_sim_53",0.432183326035738,"propMissAct_0.5_autoCorr_0.01"
"1317",NA,"intercept",-1.05159803121627,0.11993376689208,"MAR","Multiple Imputation",1053,"N_200_sim_53",-1.05961693213135,"propMissAct_0.5_autoCorr_0.01"
"1318",NA,"xreg1",-0.92659161185283,0.141737331263362,"MAR","Multiple Imputation",1053,"N_200_sim_53",-0.952140139304887,"propMissAct_0.5_autoCorr_0.01"
"1319",NA,"xreg2",-0.463148017143029,0.136196404830513,"MAR","Multiple Imputation",1053,"N_200_sim_53",-0.359646164704377,"propMissAct_0.5_autoCorr_0.01"
"1320",NA,"sigma",1.34345108405459,NA,"MAR","Multiple Imputation",1053,"N_200_sim_53",NA,"propMissAct_0.5_autoCorr_0.01"
"1321",NA,"intercept",-1.06640258801957,0.148188478164395,"MAR","data augmentation",1053,"N_200_sim_53",-1.05961693213135,"propMissAct_0.5_autoCorr_0.01"
"1322",NA,"xreg1",-0.930165244188688,0.120014133631551,"MAR","data augmentation",1053,"N_200_sim_53",-0.952140139304887,"propMissAct_0.5_autoCorr_0.01"
"1323",NA,"xreg2",-0.565853570996663,0.116311176448676,"MAR","data augmentation",1053,"N_200_sim_53",-0.359646164704377,"propMissAct_0.5_autoCorr_0.01"
"1324",NA,"phi",0.328059283466387,0.118336072939312,"MAR","data augmentation",1053,"N_200_sim_53",0.432183326035738,"propMissAct_0.5_autoCorr_0.01"
"1325",NA,"sigma",1.12776557631362,0.0851173574851628,"MAR","data augmentation",1053,"N_200_sim_53",NA,"propMissAct_0.5_autoCorr_0.01"
"1326","1","phi",0.797469287853596,0.0484984335578277,"MAR","Kalman Filter",1054,"N_200_sim_54",0.76680216640234,"propMissAct_0.5_autoCorr_0.04"
"1327","1","intercept",0.45867303557659,0.296820246376606,"MAR","Kalman Filter",1054,"N_200_sim_54",0.0551157710032994,"propMissAct_0.5_autoCorr_0.04"
"1328","1","xreg1",0.77835655222711,0.0754914508146496,"MAR","Kalman Filter",1054,"N_200_sim_54",0.701208340958904,"propMissAct_0.5_autoCorr_0.04"
"1329","1","xreg2",0.312132865913889,0.0595288771037563,"MAR","Kalman Filter",1054,"N_200_sim_54",0.254147755081354,"propMissAct_0.5_autoCorr_0.04"
"1330","1","sigma",0.709832757577398,NA,"MAR","Kalman Filter",1054,"N_200_sim_54",NA,"propMissAct_0.5_autoCorr_0.04"
"1331","1","phi",0.687003900006397,0.0720403698819032,"MAR","simple drop NA",1054,"N_200_sim_54",0.76680216640234,"propMissAct_0.5_autoCorr_0.04"
"1332","1","intercept",0.438439742564464,0.329410798025262,"MAR","simple drop NA",1054,"N_200_sim_54",0.0551157710032994,"propMissAct_0.5_autoCorr_0.04"
"1333","1","xreg1",0.710021025571711,0.0828926251363254,"MAR","simple drop NA",1054,"N_200_sim_54",0.701208340958904,"propMissAct_0.5_autoCorr_0.04"
"1334","1","xreg2",0.33202831725829,0.0708137354030126,"MAR","simple drop NA",1054,"N_200_sim_54",0.254147755081354,"propMissAct_0.5_autoCorr_0.04"
"1335","1","sigma",1.10958508045386,NA,"MAR","simple drop NA",1054,"N_200_sim_54",NA,"propMissAct_0.5_autoCorr_0.04"
"1336","1","phi",0.566756461620839,0.11451918961035,"MAR","comple case drop NA",1054,"N_200_sim_54",0.76680216640234,"propMissAct_0.5_autoCorr_0.04"
"1337","1","intercept",0.349625625154936,0.389851937333699,"MAR","comple case drop NA",1054,"N_200_sim_54",0.0551157710032994,"propMissAct_0.5_autoCorr_0.04"
"1338","1","xreg1",0.864114784833994,0.152239573197064,"MAR","comple case drop NA",1054,"N_200_sim_54",0.701208340958904,"propMissAct_0.5_autoCorr_0.04"
"1339","1","xreg2",0.224873722215178,0.118335132552527,"MAR","comple case drop NA",1054,"N_200_sim_54",0.254147755081354,"propMissAct_0.5_autoCorr_0.04"
"1340","1","sigma",1.55323555861819,NA,"MAR","comple case drop NA",1054,"N_200_sim_54",NA,"propMissAct_0.5_autoCorr_0.04"
"1341",NA,"phi",0.425668491912774,0.0987063626249598,"MAR","Multiple Imputation",1054,"N_200_sim_54",0.76680216640234,"propMissAct_0.5_autoCorr_0.04"
"1342",NA,"intercept",0.526250916618393,0.160458420973996,"MAR","Multiple Imputation",1054,"N_200_sim_54",0.0551157710032994,"propMissAct_0.5_autoCorr_0.04"
"1343",NA,"xreg1",0.653834364304313,0.138617995859163,"MAR","Multiple Imputation",1054,"N_200_sim_54",0.701208340958904,"propMissAct_0.5_autoCorr_0.04"
"1344",NA,"xreg2",0.290647180637725,0.141745935671068,"MAR","Multiple Imputation",1054,"N_200_sim_54",0.254147755081354,"propMissAct_0.5_autoCorr_0.04"
"1345",NA,"sigma",1.63192406286067,NA,"MAR","Multiple Imputation",1054,"N_200_sim_54",NA,"propMissAct_0.5_autoCorr_0.04"
"1346",NA,"intercept",0.536171651010767,0.320902423122348,"MAR","data augmentation",1054,"N_200_sim_54",0.0551157710032994,"propMissAct_0.5_autoCorr_0.04"
"1347",NA,"xreg1",0.781169079150884,0.0783203997465125,"MAR","data augmentation",1054,"N_200_sim_54",0.701208340958904,"propMissAct_0.5_autoCorr_0.04"
"1348",NA,"xreg2",0.309278000849471,0.0623196767138634,"MAR","data augmentation",1054,"N_200_sim_54",0.254147755081354,"propMissAct_0.5_autoCorr_0.04"
"1349",NA,"phi",0.79737631841111,0.0527648323001182,"MAR","data augmentation",1054,"N_200_sim_54",0.76680216640234,"propMissAct_0.5_autoCorr_0.04"
"1350",NA,"sigma",0.87534035065554,0.0671034519365583,"MAR","data augmentation",1054,"N_200_sim_54",NA,"propMissAct_0.5_autoCorr_0.04"
"1351","1","phi",0.192384077223494,0.128191146290537,"MAR","Kalman Filter",1055,"N_200_sim_55",0.155271297879517,"propMissAct_0.5_autoCorr_0"
"1352","1","intercept",0.725917385366227,0.107419665750006,"MAR","Kalman Filter",1055,"N_200_sim_55",0.66507783066507,"propMissAct_0.5_autoCorr_0"
"1353","1","xreg1",-1.19434058962691,0.0864380427508452,"MAR","Kalman Filter",1055,"N_200_sim_55",-1.16120370566851,"propMissAct_0.5_autoCorr_0"
"1354","1","xreg2",0.672297603649985,0.0840732781299531,"MAR","Kalman Filter",1055,"N_200_sim_55",0.52858957139907,"propMissAct_0.5_autoCorr_0"
"1355","1","sigma",0.883886024892227,NA,"MAR","Kalman Filter",1055,"N_200_sim_55",NA,"propMissAct_0.5_autoCorr_0"
"1356","1","phi",0.0952174493061732,0.0998828991250452,"MAR","simple drop NA",1055,"N_200_sim_55",0.155271297879517,"propMissAct_0.5_autoCorr_0"
"1357","1","intercept",0.726387136364806,0.107027491602006,"MAR","simple drop NA",1055,"N_200_sim_55",0.66507783066507,"propMissAct_0.5_autoCorr_0"
"1358","1","xreg1",-1.19004057009205,0.0872104308961806,"MAR","simple drop NA",1055,"N_200_sim_55",-1.16120370566851,"propMissAct_0.5_autoCorr_0"
"1359","1","xreg2",0.67488152793068,0.0834756274306128,"MAR","simple drop NA",1055,"N_200_sim_55",0.52858957139907,"propMissAct_0.5_autoCorr_0"
"1360","1","sigma",0.910723344842965,NA,"MAR","simple drop NA",1055,"N_200_sim_55",NA,"propMissAct_0.5_autoCorr_0"
"1361","1","phi",0.308256312487019,0.138007294005514,"MAR","comple case drop NA",1055,"N_200_sim_55",0.155271297879517,"propMissAct_0.5_autoCorr_0"
"1362","1","intercept",0.726883122084197,0.199880672820583,"MAR","comple case drop NA",1055,"N_200_sim_55",0.66507783066507,"propMissAct_0.5_autoCorr_0"
"1363","1","xreg1",-1.23542067285256,0.118749700085571,"MAR","comple case drop NA",1055,"N_200_sim_55",-1.16120370566851,"propMissAct_0.5_autoCorr_0"
"1364","1","xreg2",0.561982534002079,0.133556028538872,"MAR","comple case drop NA",1055,"N_200_sim_55",0.52858957139907,"propMissAct_0.5_autoCorr_0"
"1365","1","sigma",0.925799645745895,NA,"MAR","comple case drop NA",1055,"N_200_sim_55",NA,"propMissAct_0.5_autoCorr_0"
"1366",NA,"phi",0.0717090167418233,0.0885622462703795,"MAR","Multiple Imputation",1055,"N_200_sim_55",0.155271297879517,"propMissAct_0.5_autoCorr_0"
"1367",NA,"intercept",0.774496216528427,0.0997591818496244,"MAR","Multiple Imputation",1055,"N_200_sim_55",0.66507783066507,"propMissAct_0.5_autoCorr_0"
"1368",NA,"xreg1",-1.18537525728145,0.110096483507546,"MAR","Multiple Imputation",1055,"N_200_sim_55",-1.16120370566851,"propMissAct_0.5_autoCorr_0"
