"CurSim","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
5,"y","MAR","Data Deletion","light",0.0157448269348997,"A",0.00140224190019806
5,"propMissAct_0.07_autoCorr_0.28","MAR","Data Deletion","light",0.0155112864239207,"B",0.00144277395896053
5,"propMissAct_0.16_autoCorr_0.62","MAR","Data Deletion","light",0.0160278308280808,"C",0.00150503697973407
5,"propMissAct_0.16_autoCorr_0.43","MAR","Data Deletion","light",0.0140590144570683,"D",0.00170722377205065
5,"propMissAct_0.22_autoCorr_0.45","MAR","Data Deletion","light",0.015404710036218,"E",0.00164168370235801
5,"propMissAct_0.2_autoCorr_0.27","MAR","Data Deletion","light",0.0139318863661727,"F",0.00158736601514294
5,"propMissAct_0.27_autoCorr_0.38","MAR","Data Deletion","light",0.01518872996944,"G",0.00162824873468756
5,"propMissAct_0.32_autoCorr_0.28","MAR","Data Deletion","light",0.0148542470011395,"H",0.0017052664812125
5,"propMissAct_0.4_autoCorr_0.33","MAR","Data Deletion","light",0.0170075882993952,"I",0.00178112834979082
5,"propMissAct_0.46_autoCorr_0.39","MAR","Data Deletion","light",0.0153193455110934,"J",0.00190203425398778
5,"propMissAct_0.49_autoCorr_0.35","MAR","Data Deletion","light",0.0162719337454141,"K",0.00200110640706275
5,"propMissAct_0.52_autoCorr_0.41","MAR","Data Deletion","light",0.0180775225954847,"L",0.00215053277186188
5,"propMissAct_0.57_autoCorr_0.41","MAR","Data Deletion","light",0.0163078038791415,"M",0.00177888596075352
5,"propMissAct_0.69_autoCorr_0.4","MAR","Data Deletion","light",0.0155019948838905,"N",0.00203596844123251
5,"propMissAct_0.68_autoCorr_0.31","MAR","Data Deletion","light",0.0148973917610792,"O",0.00231479547622295
5,"propMissAct_0.74_autoCorr_0.41","MAR","Data Deletion","light",0.0143375791422769,"P",0.00273158363531672
5,"y","MAR","Data Deletion","discharge",-1.65637122675135,"A",0.520105534242331
5,"propMissAct_0.07_autoCorr_0.28","MAR","Data Deletion","discharge",-1.56962641966409,"B",0.523451225673503
5,"propMissAct_0.16_autoCorr_0.62","MAR","Data Deletion","discharge",-2.11795527004827,"C",0.573466096163485
5,"propMissAct_0.16_autoCorr_0.43","MAR","Data Deletion","discharge",-1.45207981527314,"D",0.523250465931855
5,"propMissAct_0.22_autoCorr_0.45","MAR","Data Deletion","discharge",-1.71673275457839,"E",0.557763924458995
5,"propMissAct_0.2_autoCorr_0.27","MAR","Data Deletion","discharge",-1.52334120719641,"F",0.530829219701938
5,"propMissAct_0.27_autoCorr_0.38","MAR","Data Deletion","discharge",-2.24417505233099,"G",0.51460567544758
5,"propMissAct_0.32_autoCorr_0.28","MAR","Data Deletion","discharge",-1.70830448805329,"H",0.523574012924526
5,"propMissAct_0.4_autoCorr_0.33","MAR","Data Deletion","discharge",-0.824390786819251,"I",0.65179652820944
5,"propMissAct_0.46_autoCorr_0.39","MAR","Data Deletion","discharge",-2.61478526573875,"J",0.842317922885322
5,"propMissAct_0.49_autoCorr_0.35","MAR","Data Deletion","discharge",-1.07389033656974,"K",0.604581024517017
5,"propMissAct_0.52_autoCorr_0.41","MAR","Data Deletion","discharge",-2.36978306742669,"L",1.04882820006883
5,"propMissAct_0.57_autoCorr_0.41","MAR","Data Deletion","discharge",-4.38194187317931,"M",0.671420981904885
5,"propMissAct_0.69_autoCorr_0.4","MAR","Data Deletion","discharge",-1.12643702148027,"N",0.592959444946604
5,"propMissAct_0.68_autoCorr_0.31","MAR","Data Deletion","discharge",-13.0426267415791,"O",3.02047011398179
5,"propMissAct_0.74_autoCorr_0.41","MAR","Data Deletion","discharge",-4.19907537034738,"P",0.810278747983737
5,"y","MAR","Data Deletion","sigma",1.41706375371516,"A",NA
5,"propMissAct_0.07_autoCorr_0.28","MAR","Data Deletion","sigma",1.4285648330389,"B",NA
5,"propMissAct_0.16_autoCorr_0.62","MAR","Data Deletion","sigma",1.35903026392739,"C",NA
5,"propMissAct_0.16_autoCorr_0.43","MAR","Data Deletion","sigma",1.4062770935993,"D",NA
5,"propMissAct_0.22_autoCorr_0.45","MAR","Data Deletion","sigma",1.66042912579658,"E",NA
5,"propMissAct_0.2_autoCorr_0.27","MAR","Data Deletion","sigma",1.45477109200081,"F",NA
5,"propMissAct_0.27_autoCorr_0.38","MAR","Data Deletion","sigma",1.33338842916085,"G",NA
5,"propMissAct_0.32_autoCorr_0.28","MAR","Data Deletion","sigma",1.43564642846615,"H",NA
5,"propMissAct_0.4_autoCorr_0.33","MAR","Data Deletion","sigma",1.84682262849399,"I",NA
5,"propMissAct_0.46_autoCorr_0.39","MAR","Data Deletion","sigma",1.65178734463645,"J",NA
5,"propMissAct_0.49_autoCorr_0.35","MAR","Data Deletion","sigma",1.57406155992955,"K",NA
5,"propMissAct_0.52_autoCorr_0.41","MAR","Data Deletion","sigma",1.73261556395408,"L",NA
5,"propMissAct_0.57_autoCorr_0.41","MAR","Data Deletion","sigma",1.0890393043085,"M",NA
5,"propMissAct_0.69_autoCorr_0.4","MAR","Data Deletion","sigma",1.06741097091649,"N",NA
5,"propMissAct_0.68_autoCorr_0.31","MAR","Data Deletion","sigma",1.2108825671849,"O",NA
5,"propMissAct_0.74_autoCorr_0.41","MAR","Data Deletion","sigma",1.36099692946067,"P",NA
5,"y","MAR","Kalman filter","ar1",0.718629331628186,"A",0.0383432032340804
5,"propMissAct_0.07_autoCorr_0.28","MAR","Kalman filter","ar1",0.728969254639671,"B",0.0382296869474705
5,"propMissAct_0.16_autoCorr_0.62","MAR","Kalman filter","ar1",0.744978969644337,"C",0.0391815131777343
5,"propMissAct_0.16_autoCorr_0.43","MAR","Kalman filter","ar1",0.757125844044616,"D",0.0394112071892686
5,"propMissAct_0.22_autoCorr_0.45","MAR","Kalman filter","ar1",0.709859919671256,"E",0.0411844282800768
5,"propMissAct_0.2_autoCorr_0.27","MAR","Kalman filter","ar1",0.769152078707151,"F",0.0375540912985853
5,"propMissAct_0.27_autoCorr_0.38","MAR","Kalman filter","ar1",0.759322483018907,"G",0.0398103114577802
5,"propMissAct_0.32_autoCorr_0.28","MAR","Kalman filter","ar1",0.757286610058701,"H",0.039303601061436
5,"propMissAct_0.4_autoCorr_0.33","MAR","Kalman filter","ar1",0.670240198238381,"I",0.0488621658685515
5,"propMissAct_0.46_autoCorr_0.39","MAR","Kalman filter","ar1",0.729421177406701,"J",0.0489297540190504
5,"propMissAct_0.49_autoCorr_0.35","MAR","Kalman filter","ar1",0.717424062840768,"K",0.0467204919016655
5,"propMissAct_0.52_autoCorr_0.41","MAR","Kalman filter","ar1",0.778713483913097,"L",0.0460959904803735
5,"propMissAct_0.57_autoCorr_0.41","MAR","Kalman filter","ar1",0.870868387414674,"M",0.0298730958057394
5,"propMissAct_0.69_autoCorr_0.4","MAR","Kalman filter","ar1",0.86865322621576,"N",0.0386843571080459
5,"propMissAct_0.68_autoCorr_0.31","MAR","Kalman filter","ar1",0.915150077614636,"O",0.0270258692168775
5,"propMissAct_0.74_autoCorr_0.41","MAR","Kalman filter","ar1",0.897557542975698,"P",0.0314196634010613
5,"y","MAR","Kalman filter","intercept",1.98737198052795,"A",0.391626836931665
5,"propMissAct_0.07_autoCorr_0.28","MAR","Kalman filter","intercept",1.97143468984857,"B",0.401947981943346
5,"propMissAct_0.16_autoCorr_0.62","MAR","Kalman filter","intercept",2.18908272469694,"C",0.414290075576894
5,"propMissAct_0.16_autoCorr_0.43","MAR","Kalman filter","intercept",2.24067753492296,"D",0.445137229455341
5,"propMissAct_0.22_autoCorr_0.45","MAR","Kalman filter","intercept",1.96577860116268,"E",0.428622148111149
5,"propMissAct_0.2_autoCorr_0.27","MAR","Kalman filter","intercept",2.26758096069113,"F",0.439660458807908
5,"propMissAct_0.27_autoCorr_0.38","MAR","Kalman filter","intercept",2.26636454821941,"G",0.429562610944512
5,"propMissAct_0.32_autoCorr_0.28","MAR","Kalman filter","intercept",1.95863237757309,"H",0.453260443260372
5,"propMissAct_0.4_autoCorr_0.33","MAR","Kalman filter","intercept",1.28610446484815,"I",0.447184579081506
5,"propMissAct_0.46_autoCorr_0.39","MAR","Kalman filter","intercept",2.22034408690139,"J",0.532399257637299
5,"propMissAct_0.49_autoCorr_0.35","MAR","Kalman filter","intercept",1.3391351561852,"K",0.467810912427402
5,"propMissAct_0.52_autoCorr_0.41","MAR","Kalman filter","intercept",2.48096783505697,"L",0.745318937619723
5,"propMissAct_0.57_autoCorr_0.41","MAR","Kalman filter","intercept",2.68056648194188,"M",0.56507005892963
5,"propMissAct_0.69_autoCorr_0.4","MAR","Kalman filter","intercept",1.58935621490484,"N",0.522804598990892
5,"propMissAct_0.68_autoCorr_0.31","MAR","Kalman filter","intercept",6.33440327475011,"O",1.2927036569333
5,"propMissAct_0.74_autoCorr_0.41","MAR","Kalman filter","intercept",2.38679057584514,"P",0.687733060703827
5,"y","MAR","Kalman filter","light",0.015796409008658,"A",0.00140478652214192
5,"propMissAct_0.07_autoCorr_0.28","MAR","Kalman filter","light",0.0157529356523055,"B",0.00144728941340889
5,"propMissAct_0.16_autoCorr_0.62","MAR","Kalman filter","light",0.0156565727994788,"C",0.00149243824855785
5,"propMissAct_0.16_autoCorr_0.43","MAR","Kalman filter","light",0.0139526131497846,"D",0.00169046201364214
5,"propMissAct_0.22_autoCorr_0.45","MAR","Kalman filter","light",0.0155774813900031,"E",0.00161061495368681
5,"propMissAct_0.2_autoCorr_0.27","MAR","Kalman filter","light",0.0140036414105763,"F",0.00158246130247531
5,"propMissAct_0.27_autoCorr_0.38","MAR","Kalman filter","light",0.0147415580070396,"G",0.00160301947596592
5,"propMissAct_0.32_autoCorr_0.28","MAR","Kalman filter","light",0.0157910468504283,"H",0.00171524040554063
5,"propMissAct_0.4_autoCorr_0.33","MAR","Kalman filter","light",0.0175019175683661,"I",0.00171559234383347
5,"propMissAct_0.46_autoCorr_0.39","MAR","Kalman filter","light",0.0153592139860245,"J",0.00196002916084114
5,"propMissAct_0.49_autoCorr_0.35","MAR","Kalman filter","light",0.0171066135169852,"K",0.00181614267743724
5,"propMissAct_0.52_autoCorr_0.41","MAR","Kalman filter","light",0.0176082775948297,"L",0.00215251141967053
5,"propMissAct_0.57_autoCorr_0.41","MAR","Kalman filter","light",0.0166498772841149,"M",0.00179606362979636
5,"propMissAct_0.69_autoCorr_0.4","MAR","Kalman filter","light",0.0148644332560604,"N",0.0019405536167912
5,"propMissAct_0.68_autoCorr_0.31","MAR","Kalman filter","light",0.0157305447747424,"O",0.00209260187698802
5,"propMissAct_0.74_autoCorr_0.41","MAR","Kalman filter","light",0.0149453735786408,"P",0.0025508265106807
5,"y","MAR","Kalman filter","discharge",-1.64415428414408,"A",0.518931770888552
5,"propMissAct_0.07_autoCorr_0.28","MAR","Kalman filter","discharge",-1.55318727912937,"B",0.517402312450701
5,"propMissAct_0.16_autoCorr_0.62","MAR","Kalman filter","discharge",-2.0782474688242,"C",0.562566597393428
5,"propMissAct_0.16_autoCorr_0.43","MAR","Kalman filter","discharge",-1.36888495865778,"D",0.507293910013579
5,"propMissAct_0.22_autoCorr_0.45","MAR","Kalman filter","discharge",-1.38147070685532,"E",0.553654005913043
5,"propMissAct_0.2_autoCorr_0.27","MAR","Kalman filter","discharge",-1.43412036265944,"F",0.513773062210216
5,"propMissAct_0.27_autoCorr_0.38","MAR","Kalman filter","discharge",-2.05469729702331,"G",0.522920170582723
5,"propMissAct_0.32_autoCorr_0.28","MAR","Kalman filter","discharge",-1.55882673016882,"H",0.51975309172598
5,"propMissAct_0.4_autoCorr_0.33","MAR","Kalman filter","discharge",-0.479995366298268,"I",0.614889144004968
5,"propMissAct_0.46_autoCorr_0.39","MAR","Kalman filter","discharge",-1.98336739856138,"J",0.81758836346966
5,"propMissAct_0.49_autoCorr_0.35","MAR","Kalman filter","discharge",-0.378939380050455,"K",0.595604989964381
5,"propMissAct_0.52_autoCorr_0.41","MAR","Kalman filter","discharge",-4.04679770268973,"L",1.51815738495962
5,"propMissAct_0.57_autoCorr_0.41","MAR","Kalman filter","discharge",-3.99454730528406,"M",0.690162560436283
5,"propMissAct_0.69_autoCorr_0.4","MAR","Kalman filter","discharge",-0.276696880641374,"N",0.461492098755916
5,"propMissAct_0.68_autoCorr_0.31","MAR","Kalman filter","discharge",-15.8215946585017,"O",3.56202628710356
5,"propMissAct_0.74_autoCorr_0.41","MAR","Kalman filter","discharge",-2.54568051407618,"P",0.717542847626889
5,"y","MAR","Kalman filter","sigma",1.41367638328014,"A",NA
5,"propMissAct_0.07_autoCorr_0.28","MAR","Kalman filter","sigma",1.39950968259617,"B",NA
5,"propMissAct_0.16_autoCorr_0.62","MAR","Kalman filter","sigma",1.3202561953008,"C",NA
5,"propMissAct_0.16_autoCorr_0.43","MAR","Kalman filter","sigma",1.32252962518515,"D",NA
5,"propMissAct_0.22_autoCorr_0.45","MAR","Kalman filter","sigma",1.57842096639822,"E",NA
5,"propMissAct_0.2_autoCorr_0.27","MAR","Kalman filter","sigma",1.37015516704542,"F",NA
5,"propMissAct_0.27_autoCorr_0.38","MAR","Kalman filter","sigma",1.19436130994788,"G",NA
5,"propMissAct_0.32_autoCorr_0.28","MAR","Kalman filter","sigma",1.39223330555737,"H",NA
5,"propMissAct_0.4_autoCorr_0.33","MAR","Kalman filter","sigma",1.65572167134236,"I",NA
5,"propMissAct_0.46_autoCorr_0.39","MAR","Kalman filter","sigma",1.50465088092043,"J",NA
5,"propMissAct_0.49_autoCorr_0.35","MAR","Kalman filter","sigma",1.27260540854605,"K",NA
5,"propMissAct_0.52_autoCorr_0.41","MAR","Kalman filter","sigma",1.45631686089377,"L",NA
5,"propMissAct_0.57_autoCorr_0.41","MAR","Kalman filter","sigma",0.897384603127581,"M",NA
5,"propMissAct_0.69_autoCorr_0.4","MAR","Kalman filter","sigma",0.64902203996093,"N",NA
5,"propMissAct_0.68_autoCorr_0.31","MAR","Kalman filter","sigma",0.716582121658368,"O",NA
5,"propMissAct_0.74_autoCorr_0.41","MAR","Kalman filter","sigma",0.614671879499875,"P",NA
5,"y","MAR","Multiple imputations","ar1",0.701276827392955,"A",0.0405665983988836
5,"propMissAct_0.07_autoCorr_0.28","MAR","Multiple imputations","ar1",0.689738800868478,"B",0.0412417677246344
5,"propMissAct_0.16_autoCorr_0.62","MAR","Multiple imputations","ar1",0.592124513629511,"C",0.0539615676701759
5,"propMissAct_0.16_autoCorr_0.43","MAR","Multiple imputations","ar1",0.633169780334129,"D",0.0627110557240627
5,"propMissAct_0.22_autoCorr_0.45","MAR","Multiple imputations","ar1",0.566824090901627,"E",0.0600545688137057
5,"propMissAct_0.2_autoCorr_0.27","MAR","Multiple imputations","ar1",0.645054140318185,"F",0.0537485696548007
5,"propMissAct_0.27_autoCorr_0.38","MAR","Multiple imputations","ar1",0.546275364571012,"G",0.0910382484585873
5,"propMissAct_0.32_autoCorr_0.28","MAR","Multiple imputations","ar1",0.503151434712813,"H",0.0585172256334685
5,"propMissAct_0.4_autoCorr_0.33","MAR","Multiple imputations","ar1",0.437082299211017,"I",0.0580248197643462
5,"propMissAct_0.46_autoCorr_0.39","MAR","Multiple imputations","ar1",0.41064638339979,"J",0.0675072089392458
5,"propMissAct_0.49_autoCorr_0.35","MAR","Multiple imputations","ar1",0.381340709743406,"K",0.0732947940726693
5,"propMissAct_0.52_autoCorr_0.41","MAR","Multiple imputations","ar1",0.373800155858327,"L",0.0731814388023218
5,"propMissAct_0.57_autoCorr_0.41","MAR","Multiple imputations","ar1",0.339526585522895,"M",0.082170676899977
5,"propMissAct_0.69_autoCorr_0.4","MAR","Multiple imputations","ar1",0.235145675997592,"N",0.0883262594795141
5,"propMissAct_0.68_autoCorr_0.31","MAR","Multiple imputations","ar1",0.234647369924795,"O",0.101876677918821
5,"propMissAct_0.74_autoCorr_0.41","MAR","Multiple imputations","ar1",0.262109136130295,"P",0.0695338960658291
5,"y","MAR","Multiple imputations","intercept",2.0653117991049,"A",0.420383525844746
5,"propMissAct_0.07_autoCorr_0.28","MAR","Multiple imputations","intercept",1.98284632995465,"B",0.423775458627688
5,"propMissAct_0.16_autoCorr_0.62","MAR","Multiple imputations","intercept",1.73481391805255,"C",0.452512989845596
5,"propMissAct_0.16_autoCorr_0.43","MAR","Multiple imputations","intercept",1.94165581624547,"D",0.572484569244733
5,"propMissAct_0.22_autoCorr_0.45","MAR","Multiple imputations","intercept",1.52568555690035,"E",0.466684783264661
5,"propMissAct_0.2_autoCorr_0.27","MAR","Multiple imputations","intercept",2.11420238841373,"F",0.458987948248555
5,"propMissAct_0.27_autoCorr_0.38","MAR","Multiple imputations","intercept",1.72975733563092,"G",0.553558037775722
5,"propMissAct_0.32_autoCorr_0.28","MAR","Multiple imputations","intercept",1.5647042112433,"H",0.424601908993761
5,"propMissAct_0.4_autoCorr_0.33","MAR","Multiple imputations","intercept",1.26610099753509,"I",0.542986737564026
5,"propMissAct_0.46_autoCorr_0.39","MAR","Multiple imputations","intercept",1.16397988803232,"J",0.58084197355635
5,"propMissAct_0.49_autoCorr_0.35","MAR","Multiple imputations","intercept",1.22557319710202,"K",0.489140307951526
5,"propMissAct_0.52_autoCorr_0.41","MAR","Multiple imputations","intercept",0.764291500806406,"L",0.467623985895694
5,"propMissAct_0.57_autoCorr_0.41","MAR","Multiple imputations","intercept",1.28048706252536,"M",0.756776990798334
5,"propMissAct_0.69_autoCorr_0.4","MAR","Multiple imputations","intercept",1.11782009951502,"N",0.326092536618157
5,"propMissAct_0.68_autoCorr_0.31","MAR","Multiple imputations","intercept",-1.63975660999935,"O",1.28716340262326
5,"propMissAct_0.74_autoCorr_0.41","MAR","Multiple imputations","intercept",1.72118966954676,"P",1.50124792519652
5,"y","MAR","Multiple imputations","light",0.0153502344582069,"A",0.00155617331385168
5,"propMissAct_0.07_autoCorr_0.28","MAR","Multiple imputations","light",0.0153770675841036,"B",0.00157925095300276
5,"propMissAct_0.16_autoCorr_0.62","MAR","Multiple imputations","light",0.0173492335687245,"C",0.00199540168967273
5,"propMissAct_0.16_autoCorr_0.43","MAR","Multiple imputations","light",0.0154123319430468,"D",0.00262357927523415
5,"propMissAct_0.22_autoCorr_0.45","MAR","Multiple imputations","light",0.0180790343685903,"E",0.00170343198560769
5,"propMissAct_0.2_autoCorr_0.27","MAR","Multiple imputations","light",0.014722331527187,"F",0.00187599724570512
5,"propMissAct_0.27_autoCorr_0.38","MAR","Multiple imputations","light",0.0160270539721567,"G",0.00241427144978747
5,"propMissAct_0.32_autoCorr_0.28","MAR","Multiple imputations","light",0.0176453171561846,"H",0.00170269491296754
5,"propMissAct_0.4_autoCorr_0.33","MAR","Multiple imputations","light",0.0178826106562045,"I",0.00182028435139147
5,"propMissAct_0.46_autoCorr_0.39","MAR","Multiple imputations","light",0.0176051775669526,"J",0.00213043068327321
5,"propMissAct_0.49_autoCorr_0.35","MAR","Multiple imputations","light",0.0181760012618095,"K",0.00169249881478436
5,"propMissAct_0.52_autoCorr_0.41","MAR","Multiple imputations","light",0.0199177861345514,"L",0.00226079236811737
5,"propMissAct_0.57_autoCorr_0.41","MAR","Multiple imputations","light",0.0195968490932849,"M",0.00168973906790125
5,"propMissAct_0.69_autoCorr_0.4","MAR","Multiple imputations","light",0.0191765362110623,"N",0.00106013604770798
5,"propMissAct_0.68_autoCorr_0.31","MAR","Multiple imputations","light",0.0216931722191406,"O",0.00221460151556448
5,"propMissAct_0.74_autoCorr_0.41","MAR","Multiple imputations","light",0.0165957436993476,"P",0.00238862941536484
5,"y","MAR","Multiple imputations","discharge",-1.63629599238118,"A",0.558912946866745
5,"propMissAct_0.07_autoCorr_0.28","MAR","Multiple imputations","discharge",-1.38648925098802,"B",0.604303368705842
5,"propMissAct_0.16_autoCorr_0.62","MAR","Multiple imputations","discharge",-1.18294055149389,"C",0.666064766876347
5,"propMissAct_0.16_autoCorr_0.43","MAR","Multiple imputations","discharge",-1.05494061483,"D",0.611553046545272
5,"propMissAct_0.22_autoCorr_0.45","MAR","Multiple imputations","discharge",-1.10236177756284,"E",0.67369821541381
5,"propMissAct_0.2_autoCorr_0.27","MAR","Multiple imputations","discharge",-1.25238460359362,"F",0.607115695971983
5,"propMissAct_0.27_autoCorr_0.38","MAR","Multiple imputations","discharge",-1.24857564259567,"G",0.802754760871359
5,"propMissAct_0.32_autoCorr_0.28","MAR","Multiple imputations","discharge",-1.3254019700545,"H",0.678541864907962
5,"propMissAct_0.4_autoCorr_0.33","MAR","Multiple imputations","discharge",-0.336197832895347,"I",0.852481574213256
5,"propMissAct_0.46_autoCorr_0.39","MAR","Multiple imputations","discharge",0.296576717681739,"J",1.18273603398584
5,"propMissAct_0.49_autoCorr_0.35","MAR","Multiple imputations","discharge",-0.322333685473636,"K",1.08708435968426
5,"propMissAct_0.52_autoCorr_0.41","MAR","Multiple imputations","discharge",0.00603592448087796,"L",0.789290227500877
5,"propMissAct_0.57_autoCorr_0.41","MAR","Multiple imputations","discharge",-1.15109153866989,"M",1.90802624292033
5,"propMissAct_0.69_autoCorr_0.4","MAR","Multiple imputations","discharge",-0.70222463919138,"N",0.687126045898594
5,"propMissAct_0.68_autoCorr_0.31","MAR","Multiple imputations","discharge",7.14734374213202,"O",3.24422025629409
5,"propMissAct_0.74_autoCorr_0.41","MAR","Multiple imputations","discharge",-0.875351695254772,"P",3.6515426430453
5,"y","MAR","Multiple imputations","sigma",1.49128244131228,"A",NA
5,"propMissAct_0.07_autoCorr_0.28","MAR","Multiple imputations","sigma",1.53013642279979,"B",NA
5,"propMissAct_0.16_autoCorr_0.62","MAR","Multiple imputations","sigma",1.74838941823643,"C",NA
5,"propMissAct_0.16_autoCorr_0.43","MAR","Multiple imputations","sigma",1.75628383306005,"D",NA
5,"propMissAct_0.22_autoCorr_0.45","MAR","Multiple imputations","sigma",2.12308412850615,"E",NA
5,"propMissAct_0.2_autoCorr_0.27","MAR","Multiple imputations","sigma",1.80776069128458,"F",NA
5,"propMissAct_0.27_autoCorr_0.38","MAR","Multiple imputations","sigma",1.89997493821635,"G",NA
5,"propMissAct_0.32_autoCorr_0.28","MAR","Multiple imputations","sigma",2.10134640939643,"H",NA
5,"propMissAct_0.4_autoCorr_0.33","MAR","Multiple imputations","sigma",2.32506189929856,"I",NA
5,"propMissAct_0.46_autoCorr_0.39","MAR","Multiple imputations","sigma",2.2478975635746,"J",NA
5,"propMissAct_0.49_autoCorr_0.35","MAR","Multiple imputations","sigma",2.2815808489506,"K",NA
5,"propMissAct_0.52_autoCorr_0.41","MAR","Multiple imputations","sigma",2.60939159928681,"L",NA
5,"propMissAct_0.57_autoCorr_0.41","MAR","Multiple imputations","sigma",3.00526898409561,"M",NA
5,"propMissAct_0.69_autoCorr_0.4","MAR","Multiple imputations","sigma",1.66439778033343,"N",NA
5,"propMissAct_0.68_autoCorr_0.31","MAR","Multiple imputations","sigma",2.28490341918035,"O",NA
5,"propMissAct_0.74_autoCorr_0.41","MAR","Multiple imputations","sigma",2.86998737289831,"P",NA
6,"y","MAR","Data Deletion","ar1",0.713861387683767,"A",0.0388696210296307
6,"propMissAct_0.04_autoCorr_0.36","MAR","Data Deletion","ar1",0.707656747190486,"B",0.0397484274223628
6,"propMissAct_0.11_autoCorr_0.6","MAR","Data Deletion","ar1",0.698129398877975,"C",0.041905453321638
6,"propMissAct_0.14_autoCorr_0.53","MAR","Data Deletion","ar1",0.734273633389557,"D",0.0397699137632216
6,"propMissAct_0.21_autoCorr_0.55","MAR","Data Deletion","ar1",0.806344885373109,"E",0.0371192534491848
6,"propMissAct_0.32_autoCorr_0.61","MAR","Data Deletion","ar1",0.701756246134192,"F",0.0467878025896099
6,"propMissAct_0.4_autoCorr_0.53","MAR","Data Deletion","ar1",0.755113474759776,"G",0.0454375336233011
6,"propMissAct_0.39_autoCorr_0.53","MAR","Data Deletion","ar1",0.680055312223707,"H",0.053959198066964
6,"propMissAct_0.48_autoCorr_0.45","MAR","Data Deletion","ar1",0.736795695179527,"I",0.0531276947625619
6,"propMissAct_0.46_autoCorr_0.49","MAR","Data Deletion","ar1",0.630424491097042,"J",0.0598978474225471
6,"propMissAct_0.57_autoCorr_0.51","MAR","Data Deletion","ar1",0.563754828600141,"K",0.0760884331399923
6,"propMissAct_0.55_autoCorr_0.47","MAR","Data Deletion","ar1",0.755886558113578,"L",0.051768454349742
6,"propMissAct_0.62_autoCorr_0.47","MAR","Data Deletion","ar1",0.791650666149772,"M",0.0538792790368572
6,"propMissAct_0.58_autoCorr_0.52","MAR","Data Deletion","ar1",0.640465812374615,"N",0.0654338291376746
6,"propMissAct_0.67_autoCorr_0.58","MAR","Data Deletion","ar1",0.627172441008944,"O",0.0828131414933501
6,"propMissAct_0.79_autoCorr_0.5","MAR","Data Deletion","ar1",0.300021064539451,"P",0.110736090893866
6,"y","MAR","Data Deletion","intercept",1.99425316905762,"A",0.390468961175523
6,"propMissAct_0.04_autoCorr_0.36","MAR","Data Deletion","intercept",1.97968851490726,"B",0.392874422211155
6,"propMissAct_0.11_autoCorr_0.6","MAR","Data Deletion","intercept",2.00224611998177,"C",0.415978311538996
6,"propMissAct_0.14_autoCorr_0.53","MAR","Data Deletion","intercept",2.23781521045235,"D",0.411079733401067
6,"propMissAct_0.21_autoCorr_0.55","MAR","Data Deletion","intercept",3.41911831220155,"E",0.503760583442068
6,"propMissAct_0.32_autoCorr_0.61","MAR","Data Deletion","intercept",1.76006745008101,"F",0.506434767287351
6,"propMissAct_0.4_autoCorr_0.53","MAR","Data Deletion","intercept",1.88341950515373,"G",0.494644714300259
6,"propMissAct_0.39_autoCorr_0.53","MAR","Data Deletion","intercept",1.89602501576203,"H",0.508457173811876
6,"propMissAct_0.48_autoCorr_0.45","MAR","Data Deletion","intercept",3.69798391338293,"I",0.556684720694633
6,"propMissAct_0.46_autoCorr_0.49","MAR","Data Deletion","intercept",2.08624070180743,"J",0.494004040872877
6,"propMissAct_0.57_autoCorr_0.51","MAR","Data Deletion","intercept",1.21742780311728,"K",0.512116190500763
6,"propMissAct_0.55_autoCorr_0.47","MAR","Data Deletion","intercept",1.07344050651454,"L",0.556640728071166
6,"propMissAct_0.62_autoCorr_0.47","MAR","Data Deletion","intercept",4.18595768654361,"M",0.871039670251443
6,"propMissAct_0.58_autoCorr_0.52","MAR","Data Deletion","intercept",1.43963688761416,"N",0.529136543329393
6,"propMissAct_0.67_autoCorr_0.58","MAR","Data Deletion","intercept",2.1753722447391,"O",0.673014953715436
6,"propMissAct_0.79_autoCorr_0.5","MAR","Data Deletion","intercept",1.00929432451197,"P",0.608231113751121
6,"y","MAR","Data Deletion","light",0.0157448269348997,"A",0.00140224190019806
6,"propMissAct_0.04_autoCorr_0.36","MAR","Data Deletion","light",0.0156445370407187,"B",0.00142516473854744
6,"propMissAct_0.11_autoCorr_0.6","MAR","Data Deletion","light",0.0157791925714826,"C",0.00151529739887993
6,"propMissAct_0.14_autoCorr_0.53","MAR","Data Deletion","light",0.0160051700348221,"D",0.00142526489306528
6,"propMissAct_0.21_autoCorr_0.55","MAR","Data Deletion","light",0.0136963152681819,"E",0.00139902346616095
6,"propMissAct_0.32_autoCorr_0.61","MAR","Data Deletion","light",0.0167295065009767,"F",0.0017905917590202
6,"propMissAct_0.4_autoCorr_0.53","MAR","Data Deletion","light",0.0166821008573808,"G",0.0016728100935143
6,"propMissAct_0.39_autoCorr_0.53","MAR","Data Deletion","light",0.0145663350846916,"H",0.00202820891300221
6,"propMissAct_0.48_autoCorr_0.45","MAR","Data Deletion","light",0.0134331865677337,"I",0.00192004844859349
6,"propMissAct_0.46_autoCorr_0.49","MAR","Data Deletion","light",0.0145567569973675,"J",0.00194259379916872
6,"propMissAct_0.57_autoCorr_0.51","MAR","Data Deletion","light",0.0172074530569657,"K",0.00220131173185814
