"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"222",1,"propMissAct_0.73","intercept",1.76661895745615,0.207916593049164,"MAR","Kalman Filter",1
"223",1,"propMissAct_0.73","xreg1",0.00481657199334449,0.000632598524586688,"MAR","Kalman Filter",1
"224",1,"propMissAct_0.73","xreg2",-0.0990039700982338,0.0293416054678927,"MAR","Kalman Filter",1
"225",1,"propMissAct_0.73","sigma",0.1018661929743,NA,"MAR","Kalman Filter",1
"226",1,"propMissAct_0.75","ar1",0.034560083489324,0.203488764267326,"MAR","Kalman Filter",1
"227",1,"propMissAct_0.75","intercept",1.59790408027591,0.170848265783645,"MAR","Kalman Filter",1
"228",1,"propMissAct_0.75","xreg1",0.00432934903510701,0.000614878157498352,"MAR","Kalman Filter",1
"229",1,"propMissAct_0.75","xreg2",-0.0721905481908811,0.0255375701976192,"MAR","Kalman Filter",1
"230",1,"propMissAct_0.75","sigma",0.091824649313884,NA,"MAR","Kalman Filter",1
"231",1,"propMissAct_0.78","ar1",-9.3381162752946e-05,0.250387686169195,"MAR","Kalman Filter",1
"232",1,"propMissAct_0.78","intercept",1.52844229694064,0.171211780956132,"MAR","Kalman Filter",1
"233",1,"propMissAct_0.78","xreg1",0.00360510821130054,0.000636461479914146,"MAR","Kalman Filter",1
"234",1,"propMissAct_0.78","xreg2",-0.048384362154617,0.0261035716811257,"MAR","Kalman Filter",1
"235",1,"propMissAct_0.78","sigma",0.0784819108303301,NA,"MAR","Kalman Filter",1
"236",1,"propMissAct_0.83","ar1",-0.147192474861236,0.181220654815964,"MAR","Kalman Filter",1
"237",1,"propMissAct_0.83","intercept",1.55278555171213,0.139919680924638,"MAR","Kalman Filter",1
"238",1,"propMissAct_0.83","xreg1",0.00250723269667368,0.000665621057474391,"MAR","Kalman Filter",1
"239",1,"propMissAct_0.83","xreg2",-0.0298298987490461,0.0230396893330892,"MAR","Kalman Filter",1
"240",1,"propMissAct_0.83","sigma",0.0609808213738343,NA,"MAR","Kalman Filter",1
"241",1,"y","intercept",0.773242306851782,0.0427858582835341,"MAR","Multiple Imputations",1
"242",1,"y","xreg1",1.99886556794457,0.271525923511838,"MAR","Multiple Imputations",1
"243",1,"y","xreg2",0.00630645344296058,0.000710825249172396,"MAR","Multiple Imputations",1
"244",1,"y","phi",-0.13262115553383,0.024901648129922,"MAR","Multiple Imputations",1
"245",1,"y","sigma",0.359662157609281,NA,"MAR","Multiple Imputations",1
"246",1,"propMissAct_0.04","intercept",0.72918547525745,0.0521561600326982,"MAR","Multiple Imputations",1
"247",1,"propMissAct_0.04","xreg1",1.92386766547319,0.24975705783019,"MAR","Multiple Imputations",1
"248",1,"propMissAct_0.04","xreg2",0.00697431670492559,0.000763139637515143,"MAR","Multiple Imputations",1
"249",1,"propMissAct_0.04","phi",-0.139737242478042,0.0237437282355846,"MAR","Multiple Imputations",1
"250",1,"propMissAct_0.04","sigma",0.348258042051013,NA,"MAR","Multiple Imputations",1
"251",1,"propMissAct_0.09","intercept",0.699370967800777,0.0683147858311154,"MAR","Multiple Imputations",1
"252",1,"propMissAct_0.09","xreg1",1.97296853777803,0.236090427638064,"MAR","Multiple Imputations",1
"253",1,"propMissAct_0.09","xreg2",0.00663837305731697,0.000895290073856108,"MAR","Multiple Imputations",1
"254",1,"propMissAct_0.09","phi",-0.145721825007726,0.0246397860701419,"MAR","Multiple Imputations",1
"255",1,"propMissAct_0.09","sigma",0.334972284634867,NA,"MAR","Multiple Imputations",1
"256",1,"propMissAct_0.12","intercept",0.654064021687311,0.077279033604861,"MAR","Multiple Imputations",1
"257",1,"propMissAct_0.12","xreg1",1.97944094256154,0.23935477502034,"MAR","Multiple Imputations",1
"258",1,"propMissAct_0.12","xreg2",0.00686914555213208,0.00106632853014188,"MAR","Multiple Imputations",1
"259",1,"propMissAct_0.12","phi",-0.155198630117009,0.028939873814382,"MAR","Multiple Imputations",1
"260",1,"propMissAct_0.12","sigma",0.339530166399612,NA,"MAR","Multiple Imputations",1
"261",1,"propMissAct_0.17","intercept",0.62801848846306,0.0616629752614522,"MAR","Multiple Imputations",1
"262",1,"propMissAct_0.17","xreg1",1.92390200378988,0.214423335987541,"MAR","Multiple Imputations",1
"263",1,"propMissAct_0.17","xreg2",0.00698460499933802,0.00073426495178971,"MAR","Multiple Imputations",1
"264",1,"propMissAct_0.17","phi",-0.155061970278498,0.0204936238103856,"MAR","Multiple Imputations",1
"265",1,"propMissAct_0.17","sigma",0.291055924878751,NA,"MAR","Multiple Imputations",1
"266",1,"propMissAct_0.23","intercept",0.496166213107516,0.0650729136677,"MAR","Multiple Imputations",1
"267",1,"propMissAct_0.23","xreg1",1.95129912315426,0.187666968760993,"MAR","Multiple Imputations",1
"268",1,"propMissAct_0.23","xreg2",0.00784819371173649,0.000724366060904529,"MAR","Multiple Imputations",1
"269",1,"propMissAct_0.23","phi",-0.179045049901266,0.016120690655151,"MAR","Multiple Imputations",1
"270",1,"propMissAct_0.23","sigma",0.29870061026143,NA,"MAR","Multiple Imputations",1
"271",1,"propMissAct_0.34","intercept",0.376330423697216,0.103508145522188,"MAR","Multiple Imputations",1
"272",1,"propMissAct_0.34","xreg1",1.85999698685098,0.187961298376008,"MAR","Multiple Imputations",1
