"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"193",1,"propMissAct_0.34",0.703897639926014,0.482506504316468,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"194",1,"propMissAct_0.34",0.794754079840774,0.597547854570335,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"195",1,"propMissAct_0.34",0.933205630754187,0.650673147648282,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"196",1,"propMissAct_0.34",1.05972976549156,0.677322665670638,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
"197",1,"propMissAct_0.34",1.14020448349124,0.691124954970521,2016-12-04,0.399462914168786,"MAR","dropNA_simple",1
"198",1,"propMissAct_0.34",1.30825737220204,0.69837954022738,2016-12-05,0.707736309903312,"MAR","dropNA_simple",1
"199",1,"propMissAct_0.34",1.28974310839598,0.70222060488854,2016-12-06,0.676981656015052,"MAR","dropNA_simple",1
"200",1,"propMissAct_0.34",1.29575918710189,0.704261988686859,2016-12-07,0.651421657701972,"MAR","dropNA_simple",1
"201",1,"propMissAct_0.34",1.19909163779312,0.705349047332218,2016-12-08,0.452620201394598,"MAR","dropNA_simple",1
"202",1,"propMissAct_0.34",1.23948594647965,0.705928520148207,2016-12-09,0.713630219522972,"MAR","dropNA_simple",1
"203",1,"propMissAct_0.34",1.29566498094561,0.706237587379622,2016-12-10,0.685235312064148,"MAR","dropNA_simple",1
"204",1,"propMissAct_0.34",1.27866457211618,0.706402479713844,2016-12-11,0.399202048988361,"MAR","dropNA_simple",1
"205",1,"propMissAct_0.34",1.2680939435566,0.706490466199061,2016-12-12,0.450831021651176,"MAR","dropNA_simple",1
"206",1,"propMissAct_0.34",1.40382310788397,0.706537419673415,2016-12-13,0.653991463731387,"MAR","dropNA_simple",1
"207",1,"propMissAct_0.34",1.36547335310152,0.706562477237042,2016-12-14,0.589519727153451,"MAR","dropNA_simple",1
"208",1,"propMissAct_0.34",1.44759426660303,0.706575849973048,2016-12-15,0.403866696016504,"MAR","dropNA_simple",1
"209",1,"propMissAct_0.34",1.25617275232243,0.706582986833553,2016-12-16,0.269401760261086,"MAR","dropNA_simple",1
"210",1,"propMissAct_0.34",1.23210769705828,0.706586795711749,2016-12-17,0.316764261250687,"MAR","dropNA_simple",1
"211",1,"propMissAct_0.34",1.38249053697063,0.706588828483091,2016-12-18,0.503715978970523,"MAR","dropNA_simple",1
"212",1,"propMissAct_0.34",1.42709210087522,0.706589913360864,2016-12-19,0.391838911292807,"MAR","dropNA_simple",1
"213",1,"propMissAct_0.34",1.40531539475092,0.706590492354167,2016-12-20,0.364620582783133,"MAR","dropNA_simple",1
"214",1,"propMissAct_0.34",1.38594018728572,0.706590801359879,2016-12-21,0.584347525364993,"MAR","dropNA_simple",1
"215",1,"propMissAct_0.34",1.4243372915598,0.706590966274668,2016-12-22,0.523494209635502,"MAR","dropNA_simple",1
"216",1,"propMissAct_0.34",1.38947231671537,0.706591054288871,2016-12-23,0.590600885709447,"MAR","dropNA_simple",1
"217",1,"propMissAct_0.34",1.41590077813849,0.706591101261619,2016-12-24,0.352856725125781,"MAR","dropNA_simple",1
"218",1,"propMissAct_0.34",1.41526892622292,0.706591126330744,2016-12-25,0.638796268228445,"MAR","dropNA_simple",1
"219",1,"propMissAct_0.34",1.28837501767684,0.706591139710014,2016-12-26,0.382867072316656,"MAR","dropNA_simple",1
"220",1,"propMissAct_0.34",0.912586409598425,0.706591146850465,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",1
"221",1,"propMissAct_0.34",1.06905071342365,0.706591150661289,2016-12-28,0.380477405644794,"MAR","dropNA_simple",1
"222",1,"propMissAct_0.34",1.16708548853573,0.706591152695107,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",1
"223",1,"propMissAct_0.34",1.23251725727482,0.706591153780546,2016-12-30,0.459958607719185,"MAR","dropNA_simple",1
"224",1,"propMissAct_0.34",NA,0.706591154359839,2016-12-31,NA,"MAR","dropNA_simple",1
"225",1,"propMissAct_0.5",0.603778427564786,0.446658249504876,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",1
"226",1,"propMissAct_0.5",0.752891211316125,0.510250656131668,2016-12-01,0.378646182477892,"MAR","dropNA_simple",1
"227",1,"propMissAct_0.5",0.920810823103134,0.528125663128962,2016-12-02,0.704274591016821,"MAR","dropNA_simple",1
"228",1,"propMissAct_0.5",1.07056557783044,0.533458663771451,2016-12-03,0.465486802605711,"MAR","dropNA_simple",1
