"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"66",10,"propMissAct_0.05_autoCorr_0.72",0.904304115480726,0.74718093264162,2016-12-01,0.378646182477892,"MAR","dropNA_simple",10
"67",10,"propMissAct_0.05_autoCorr_0.72",1.04091627560613,0.833512922712163,2016-12-02,0.704274591016821,"MAR","dropNA_simple",10
"68",10,"propMissAct_0.05_autoCorr_0.72",1.18034108687872,0.883697976815574,2016-12-03,0.465486802605711,"MAR","dropNA_simple",10
"69",10,"propMissAct_0.05_autoCorr_0.72",1.26270192065161,0.913971756259443,2016-12-04,0.399462914168786,"MAR","dropNA_simple",10
"70",10,"propMissAct_0.05_autoCorr_0.72",1.49015657710505,0.932583741526405,2016-12-05,0.707736309903312,"MAR","dropNA_simple",10
"71",10,"propMissAct_0.05_autoCorr_0.72",1.45567021244348,0.944148359695747,2016-12-06,0.676981656015052,"MAR","dropNA_simple",10
"72",10,"propMissAct_0.05_autoCorr_0.72",1.45584839821365,0.951379087602472,2016-12-07,0.651421657701972,"MAR","dropNA_simple",10
"73",10,"propMissAct_0.05_autoCorr_0.72",1.30071468260788,0.955917170822493,2016-12-08,0.452620201394598,"MAR","dropNA_simple",10
"74",10,"propMissAct_0.05_autoCorr_0.72",1.34680488666852,0.958771939094299,2016-12-09,0.713630219522972,"MAR","dropNA_simple",10
"75",10,"propMissAct_0.05_autoCorr_0.72",1.42287972137328,0.960570376000469,2016-12-10,0.685235312064148,"MAR","dropNA_simple",10
"76",10,"propMissAct_0.05_autoCorr_0.72",1.39682486009865,0.961704369852232,2016-12-11,0.399202048988361,"MAR","dropNA_simple",10
"77",10,"propMissAct_0.05_autoCorr_0.72",1.38070453442148,0.962419807153591,2016-12-12,0.450831021651176,"MAR","dropNA_simple",10
"78",10,"propMissAct_0.05_autoCorr_0.72",1.58190809781356,0.962871337328653,2016-12-13,0.653991463731387,"MAR","dropNA_simple",10
"79",10,"propMissAct_0.05_autoCorr_0.72",1.51690765118935,0.963156372975598,2016-12-14,0.589519727153451,"MAR","dropNA_simple",10
"80",10,"propMissAct_0.05_autoCorr_0.72",1.62821228689602,0.963336331678897,2016-12-15,0.403866696016504,"MAR","dropNA_simple",10
"81",10,"propMissAct_0.05_autoCorr_0.72",1.35065846689886,0.963449959634284,2016-12-16,0.269401760261086,"MAR","dropNA_simple",10
"82",10,"propMissAct_0.05_autoCorr_0.72",1.32775335691732,0.963521709637704,2016-12-17,0.316764261250687,"MAR","dropNA_simple",10
"83",10,"propMissAct_0.05_autoCorr_0.72",1.55092382522679,0.963567017550994,2016-12-18,0.503715978970523,"MAR","dropNA_simple",10
"84",10,"propMissAct_0.05_autoCorr_0.72",1.60621779830504,0.963595628740788,2016-12-19,0.391838911292807,"MAR","dropNA_simple",10
"85",10,"propMissAct_0.05_autoCorr_0.72",1.58003329651577,0.963613696484229,2016-12-20,0.364620582783133,"MAR","dropNA_simple",10
"86",10,"propMissAct_0.05_autoCorr_0.72",1.54882589737455,0.963625106225286,2016-12-21,0.584347525364993,"MAR","dropNA_simple",10
"87",10,"propMissAct_0.05_autoCorr_0.72",1.6082440434546,0.963632311492793,2016-12-22,0.523494209635502,"MAR","dropNA_simple",10
"88",10,"propMissAct_0.05_autoCorr_0.72",1.55802683020768,0.963636861645543,2016-12-23,0.590600885709447,"MAR","dropNA_simple",10
"89",10,"propMissAct_0.05_autoCorr_0.72",1.59886862551794,0.963639735090083,2016-12-24,0.352856725125781,"MAR","dropNA_simple",10
"90",10,"propMissAct_0.05_autoCorr_0.72",1.59801094385599,0.963641549687461,2016-12-25,0.638796268228445,"MAR","dropNA_simple",10
"91",10,"propMissAct_0.05_autoCorr_0.72",1.44470265126623,0.963642695617562,2016-12-26,0.382867072316656,"MAR","dropNA_simple",10
"92",10,"propMissAct_0.05_autoCorr_0.72",0.981404221231551,0.963643419280319,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",10
"93",10,"propMissAct_0.05_autoCorr_0.72",1.19062972843196,0.9636438762785,2016-12-28,0.380477405644794,"MAR","dropNA_simple",10
"94",10,"propMissAct_0.05_autoCorr_0.72",1.30064960267983,0.96364416487617,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",10
"95",10,"propMissAct_0.05_autoCorr_0.72",1.37695897221494,0.96364434712772,2016-12-30,0.459958607719185,"MAR","dropNA_simple",10
"96",10,"propMissAct_0.05_autoCorr_0.72",NA,0.963644462220923,2016-12-31,NA,"MAR","dropNA_simple",10
"97",10,"propMissAct_0.35_autoCorr_0.94",0.363669370888333,0.638826055039467,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",10
"98",10,"propMissAct_0.35_autoCorr_0.94",0.536427182507249,0.736021517549177,2016-12-01,0.378646182477892,"MAR","dropNA_simple",10
"99",10,"propMissAct_0.35_autoCorr_0.94",0.801566536603972,0.765168932856587,2016-12-02,0.704274591016821,"MAR","dropNA_simple",10
"100",10,"propMissAct_0.35_autoCorr_0.94",1.02753157557938,0.774474673396156,2016-12-03,0.465486802605711,"MAR","dropNA_simple",10
"101",10,"propMissAct_0.35_autoCorr_0.94",1.15579969645559,0.777497564442667,2016-12-04,0.399462914168786,"MAR","dropNA_simple",10
"102",10,"propMissAct_0.35_autoCorr_0.94",1.46170216346096,0.778484836992274,2016-12-05,0.707736309903312,"MAR","dropNA_simple",10
"103",10,"propMissAct_0.35_autoCorr_0.94",1.41500080025419,0.778807840174773,2016-12-06,0.676981656015052,"MAR","dropNA_simple",10
"104",10,"propMissAct_0.35_autoCorr_0.94",1.41245704905724,0.77891357609569,2016-12-07,0.651421657701972,"MAR","dropNA_simple",10
"105",10,"propMissAct_0.35_autoCorr_0.94",1.20573134048263,0.778948195430818,2016-12-08,0.452620201394598,"MAR","dropNA_simple",10
"106",10,"propMissAct_0.35_autoCorr_0.94",1.26460352119323,0.778959530944674,2016-12-09,0.713630219522972,"MAR","dropNA_simple",10
"107",10,"propMissAct_0.35_autoCorr_0.94",1.36212753770203,0.77896324263998,2016-12-10,0.685235312064148,"MAR","dropNA_simple",10
"108",10,"propMissAct_0.35_autoCorr_0.94",1.32450806829322,0.778964458003634,2016-12-11,0.399202048988361,"MAR","dropNA_simple",10
"109",10,"propMissAct_0.35_autoCorr_0.94",1.30049198017586,0.778964855965167,2016-12-12,0.450831021651176,"MAR","dropNA_simple",10
"110",10,"propMissAct_0.35_autoCorr_0.94",1.56300387313379,0.778964986274718,2016-12-13,0.653991463731387,"MAR","dropNA_simple",10
"111",10,"propMissAct_0.35_autoCorr_0.94",1.47726825349359,0.778965028943623,2016-12-14,0.589519727153451,"MAR","dropNA_simple",10
"112",10,"propMissAct_0.35_autoCorr_0.94",1.62447946905739,0.778965042915243,2016-12-15,0.403866696016504,"MAR","dropNA_simple",10
"113",10,"propMissAct_0.35_autoCorr_0.94",1.25659659408285,0.778965047490148,2016-12-16,0.269401760261086,"MAR","dropNA_simple",10
"114",10,"propMissAct_0.35_autoCorr_0.94",1.22279311919693,0.778965048988168,2016-12-17,0.316764261250687,"MAR","dropNA_simple",10
"115",10,"propMissAct_0.35_autoCorr_0.94",1.51576468015013,0.778965049478683,2016-12-18,0.503715978970523,"MAR","dropNA_simple",10
"116",10,"propMissAct_0.35_autoCorr_0.94",1.59024127885111,0.778965049639299,2016-12-19,0.391838911292807,"MAR","dropNA_simple",10
"117",10,"propMissAct_0.35_autoCorr_0.94",1.55401221896608,0.778965049691891,2016-12-20,0.364620582783133,"MAR","dropNA_simple",10
"118",10,"propMissAct_0.35_autoCorr_0.94",1.51308310588888,0.778965049709112,2016-12-21,0.584347525364993,"MAR","dropNA_simple",10
"119",10,"propMissAct_0.35_autoCorr_0.94",1.59047802966612,0.778965049714751,2016-12-22,0.523494209635502,"MAR","dropNA_simple",10
"120",10,"propMissAct_0.35_autoCorr_0.94",1.52383022902896,0.778965049716597,2016-12-23,0.590600885709447,"MAR","dropNA_simple",10
"121",10,"propMissAct_0.35_autoCorr_0.94",1.57705845291177,0.778965049717202,2016-12-24,0.352856725125781,"MAR","dropNA_simple",10
"122",10,"propMissAct_0.35_autoCorr_0.94",1.57576744450019,0.7789650497174,2016-12-25,0.638796268228445,"MAR","dropNA_simple",10
"123",10,"propMissAct_0.35_autoCorr_0.94",1.36648958536756,0.778965049717465,2016-12-26,0.382867072316656,"MAR","dropNA_simple",10
"124",10,"propMissAct_0.35_autoCorr_0.94",0.736713385421896,0.778965049717486,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",10
"125",10,"propMissAct_0.35_autoCorr_0.94",1.01686142765289,0.778965049717493,2016-12-28,0.380477405644794,"MAR","dropNA_simple",10
