"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"163",1,"propMissAct_0.68","xreg1",0.408567510084224,0.073707996779997,"MNAR","dropNA_simple",1
"164",1,"propMissAct_0.68","xreg2",-0.131226516863734,0.0728475616104514,"MNAR","dropNA_simple",1
"165",1,"propMissAct_0.68","sigma",0.0558410070666514,NA,"MNAR","dropNA_simple",1
"166",1,"propMissAct_0.16","ar1",0.547867570242712,0.0425580064865533,"MNAR","dropNA_complete",1
"167",1,"propMissAct_0.16","intercept",2.8514761046546,0.552479320013029,"MNAR","dropNA_complete",1
"168",1,"propMissAct_0.16","xreg1",1.20988795074972,0.140062058618443,"MNAR","dropNA_complete",1
"169",1,"propMissAct_0.16","xreg2",-0.872906750459862,0.157398489727933,"MNAR","dropNA_complete",1
"170",1,"propMissAct_0.16","sigma",0.255929408248488,NA,"MNAR","dropNA_complete",1
"171",1,"propMissAct_0.17","ar1",0.547651481772233,0.0427940092538734,"MNAR","dropNA_complete",1
"172",1,"propMissAct_0.17","intercept",2.80112911261556,0.5555906535778,"MNAR","dropNA_complete",1
"173",1,"propMissAct_0.17","xreg1",1.19931444876177,0.141003433842478,"MNAR","dropNA_complete",1
"174",1,"propMissAct_0.17","xreg2",-0.858375929303795,0.158413909522083,"MNAR","dropNA_complete",1
"175",1,"propMissAct_0.17","sigma",0.256171124292243,NA,"MNAR","dropNA_complete",1
"176",1,"propMissAct_0.18","ar1",0.555889044631696,0.0434088326388637,"MNAR","dropNA_complete",1
"177",1,"propMissAct_0.18","intercept",2.74072377523289,0.555584337144847,"MNAR","dropNA_complete",1
"178",1,"propMissAct_0.18","xreg1",1.11636692176077,0.144896486168899,"MNAR","dropNA_complete",1
"179",1,"propMissAct_0.18","xreg2",-0.832808819546448,0.158470027723714,"MNAR","dropNA_complete",1
"180",1,"propMissAct_0.18","sigma",0.250056834146553,NA,"MNAR","dropNA_complete",1
"181",1,"propMissAct_0.19","ar1",0.554421825090504,0.0435752348290959,"MNAR","dropNA_complete",1
"182",1,"propMissAct_0.19","intercept",2.64648099268864,0.550390547665325,"MNAR","dropNA_complete",1
"183",1,"propMissAct_0.19","xreg1",1.12726194119769,0.14301372006053,"MNAR","dropNA_complete",1
"184",1,"propMissAct_0.19","xreg2",-0.807359810496479,0.156933383781446,"MNAR","dropNA_complete",1
"185",1,"propMissAct_0.19","sigma",0.244386350381741,NA,"MNAR","dropNA_complete",1
"186",1,"propMissAct_0.21","ar1",0.561705240225073,0.0440079236885688,"MNAR","dropNA_complete",1
"187",1,"propMissAct_0.21","intercept",2.35823132399691,0.55837390762157,"MNAR","dropNA_complete",1
"188",1,"propMissAct_0.21","xreg1",1.05487965707616,0.143379329991786,"MNAR","dropNA_complete",1
"189",1,"propMissAct_0.21","xreg2",-0.721918559832137,0.159109898968641,"MNAR","dropNA_complete",1
"190",1,"propMissAct_0.21","sigma",0.239215696643217,NA,"MNAR","dropNA_complete",1
"191",1,"propMissAct_0.22","ar1",0.552491430259993,0.045175374074587,"MNAR","dropNA_complete",1
"192",1,"propMissAct_0.22","intercept",2.14989014814168,0.562974813970498,"MNAR","dropNA_complete",1
"193",1,"propMissAct_0.22","xreg1",0.997650880191468,0.143134152943095,"MNAR","dropNA_complete",1
"194",1,"propMissAct_0.22","xreg2",-0.657413780814607,0.160657139543853,"MNAR","dropNA_complete",1
"195",1,"propMissAct_0.22","sigma",0.235844784128828,NA,"MNAR","dropNA_complete",1
"196",1,"propMissAct_0.23","ar1",0.576059148932911,0.0457296551424795,"MNAR","dropNA_complete",1
"197",1,"propMissAct_0.23","intercept",1.94711011097921,0.565668539609739,"MNAR","dropNA_complete",1
"198",1,"propMissAct_0.23","xreg1",0.86663323382737,0.148486186380083,"MNAR","dropNA_complete",1
"199",1,"propMissAct_0.23","xreg2",-0.589779222731499,0.161317734811838,"MNAR","dropNA_complete",1
"200",1,"propMissAct_0.23","sigma",0.226926245302969,NA,"MNAR","dropNA_complete",1
"201",1,"propMissAct_0.24","ar1",0.581076099858124,0.0453921634404332,"MNAR","dropNA_complete",1
"202",1,"propMissAct_0.24","intercept",1.81933780069301,0.569203245020279,"MNAR","dropNA_complete",1
"203",1,"propMissAct_0.24","xreg1",0.845342837617788,0.14787456205903,"MNAR","dropNA_complete",1
"204",1,"propMissAct_0.24","xreg2",-0.55250082367204,0.162172113425002,"MNAR","dropNA_complete",1
"205",1,"propMissAct_0.24","sigma",0.225585087802373,NA,"MNAR","dropNA_complete",1
"206",1,"propMissAct_0.25","ar1",0.558356983177548,0.04611027182703,"MNAR","dropNA_complete",1
"207",1,"propMissAct_0.25","intercept",1.69454563025643,0.561546681915384,"MNAR","dropNA_complete",1
"208",1,"propMissAct_0.25","xreg1",0.842055051152085,0.145943218305204,"MNAR","dropNA_complete",1
"209",1,"propMissAct_0.25","xreg2",-0.523057744094859,0.159883700084764,"MNAR","dropNA_complete",1
"210",1,"propMissAct_0.25","sigma",0.22637303665291,NA,"MNAR","dropNA_complete",1
"211",1,"propMissAct_0.26","ar1",0.553971497500553,0.0460536252592351,"MNAR","dropNA_complete",1
"212",1,"propMissAct_0.26","intercept",1.70625508917182,0.553810798132823,"MNAR","dropNA_complete",1
"213",1,"propMissAct_0.26","xreg1",0.832712146532499,0.144819261156887,"MNAR","dropNA_complete",1
"214",1,"propMissAct_0.26","xreg2",-0.524189674936491,0.157557046253034,"MNAR","dropNA_complete",1
"215",1,"propMissAct_0.26","sigma",0.225891842931733,NA,"MNAR","dropNA_complete",1
"216",1,"propMissAct_0.28","ar1",0.542171513286124,0.047368361749146,"MNAR","dropNA_complete",1
"217",1,"propMissAct_0.28","intercept",1.54304605441674,0.564201291805993,"MNAR","dropNA_complete",1
"218",1,"propMissAct_0.28","xreg1",0.794177359409502,0.148385852449987,"MNAR","dropNA_complete",1
"219",1,"propMissAct_0.28","xreg2",-0.477981750546514,0.160383377167274,"MNAR","dropNA_complete",1
"220",1,"propMissAct_0.28","sigma",0.2289555415305,NA,"MNAR","dropNA_complete",1
"221",1,"propMissAct_0.39","ar1",0.506928040252783,0.0514953873140315,"MNAR","dropNA_complete",1
"222",1,"propMissAct_0.39","intercept",1.08720174375532,0.48763506275217,"MNAR","dropNA_complete",1
"223",1,"propMissAct_0.39","xreg1",0.739196281284502,0.128834910185004,"MNAR","dropNA_complete",1
"224",1,"propMissAct_0.39","xreg2",-0.339688112589886,0.137920248954695,"MNAR","dropNA_complete",1
"225",1,"propMissAct_0.39","sigma",0.167086198647468,NA,"MNAR","dropNA_complete",1
"226",1,"propMissAct_0.4","ar1",0.511729723008423,0.0518604686509513,"MNAR","dropNA_complete",1
"227",1,"propMissAct_0.4","intercept",0.97753643757849,0.488068302885547,"MNAR","dropNA_complete",1
"228",1,"propMissAct_0.4","xreg1",0.70082400029502,0.130827896194627,"MNAR","dropNA_complete",1
"229",1,"propMissAct_0.4","xreg2",-0.305507501649979,0.13805289014877,"MNAR","dropNA_complete",1
"230",1,"propMissAct_0.4","sigma",0.165540100231422,NA,"MNAR","dropNA_complete",1
"231",1,"propMissAct_0.41","ar1",0.542420252253276,0.051698099073338,"MNAR","dropNA_complete",1
"232",1,"propMissAct_0.41","intercept",0.818425096087687,0.491792677231638,"MNAR","dropNA_complete",1
"233",1,"propMissAct_0.41","xreg1",0.681388187058283,0.128651099391785,"MNAR","dropNA_complete",1
"234",1,"propMissAct_0.41","xreg2",-0.259510806219705,0.138668474831753,"MNAR","dropNA_complete",1
"235",1,"propMissAct_0.41","sigma",0.149816543554662,NA,"MNAR","dropNA_complete",1
"236",1,"propMissAct_0.42","ar1",0.510013184836222,0.0525902788415704,"MNAR","dropNA_complete",1
"237",1,"propMissAct_0.42","intercept",0.687061550644658,0.47770531503487,"MNAR","dropNA_complete",1
"238",1,"propMissAct_0.42","xreg1",0.637373232309135,0.128518596834007,"MNAR","dropNA_complete",1
"239",1,"propMissAct_0.42","xreg2",-0.227657786164195,0.134576308935057,"MNAR","dropNA_complete",1
"240",1,"propMissAct_0.42","sigma",0.145447606777151,NA,"MNAR","dropNA_complete",1
"241",1,"propMissAct_0.43","ar1",0.490004795368997,0.0538293539963366,"MNAR","dropNA_complete",1
"242",1,"propMissAct_0.43","intercept",0.525224831552955,0.467509304521694,"MNAR","dropNA_complete",1
"243",1,"propMissAct_0.43","xreg1",0.617660568099472,0.12497367664543,"MNAR","dropNA_complete",1
"244",1,"propMissAct_0.43","xreg2",-0.183028885840272,0.131705956258752,"MNAR","dropNA_complete",1
"245",1,"propMissAct_0.43","sigma",0.140867401065687,NA,"MNAR","dropNA_complete",1
"246",1,"propMissAct_0.44","ar1",0.472674875073097,0.0542416903940544,"MNAR","dropNA_complete",1
"247",1,"propMissAct_0.44","intercept",0.607546115121082,0.460856692575141,"MNAR","dropNA_complete",1
"248",1,"propMissAct_0.44","xreg1",0.592595720623376,0.124684626577357,"MNAR","dropNA_complete",1
"249",1,"propMissAct_0.44","xreg2",-0.203678842525849,0.129889025534448,"MNAR","dropNA_complete",1
"250",1,"propMissAct_0.44","sigma",0.140716828496526,NA,"MNAR","dropNA_complete",1
"251",1,"propMissAct_0.44.1","ar1",0.457840654869508,0.055443244022802,"MNAR","dropNA_complete",1
