date,water.year,year,month,class,day,crop.season,season,treatment,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,NEP,K600,K600.lower,K600.upper,precip.inch,precip.mm,precip.cat,Q,exceedprob,exceedence.category,exceedence.category.alt,turb,water.temp,light
2/9/2013,2013,2013,2,Early CC,9,cc,Winter,Post,0.726564085,0.119048292,1.335030447,-1.721969723,-2.862859351,-0.572115959,-0.995405638,6.595326748,5.509847679,7.62478161,0,0,Zero,75.97,54.47174447,40-60,Elevated,NA,1.851666667,162.3431672
2/12/2013,2013,2013,2,Early CC,12,cc,Winter,Post,1.18842561,0.563581369,1.830803936,-2.110640241,-3.292141068,-0.971742103,-0.922214631,7.028810604,5.953397721,8.079864816,0,0,Zero,90.58,60.54054054,60-90,Elevated,NA,2.14125,168.3130727
2/13/2013,2013,2013,2,Early CC,13,cc,Winter,Post,1.378972481,0.720755539,2.009903841,-2.172891022,-3.286155311,-1.012120418,-0.793918541,6.585809609,5.527995695,7.56805954,0,0,Zero,82.86,57.78869779,40-60,Elevated,NA,2.606041667,170.3514303
2/14/2013,2013,2013,2,Early CC,14,cc,Winter,Post,1.146460389,0.532818903,1.811358951,-2.08563987,-3.333780385,-0.877917888,-0.939179481,6.913291957,5.783288995,8.038540518,0,0,Zero,79.12,56.24078624,40-60,Elevated,NA,3.263125,172.4125372
2/15/2013,2013,2013,2,Early CC,15,cc,Winter,Post,1.202848815,0.551216756,1.797737315,-1.58663209,-2.711073901,-0.467320601,-0.383783275,5.7845477,4.737237,6.842670565,0,0,Zero,73.43,53.24324324,40-60,Elevated,NA,2.477083333,174.4955076
2/16/2013,2013,2013,2,Early CC,16,cc,Winter,Post,1.352506108,0.728779315,1.978263978,-1.629038849,-2.714147939,-0.554751312,-0.276532741,6.082478908,5.043038352,7.115749454,0,0,Zero,64.77,48.62407862,40-60,Elevated,NA,0.996875,176.5994442
2/17/2013,2013,2013,2,Early CC,17,cc,Winter,Post,1.389715001,0.791054705,2.021632826,-1.760778687,-2.814784115,-0.667182445,-0.371063686,4.988298982,3.991242994,6.025547184,0,0,Zero,59.37,46.38820639,40-60,Elevated,NA,0.326875,178.7234385
2/18/2013,2013,2013,2,Early CC,18,cc,Winter,Post,1.529011953,0.893020142,2.211107655,-2.421112459,-3.628342216,-1.269016807,-0.892100506,6.511502453,5.536311613,7.483272035,0,0,Zero,59.55,46.48648649,40-60,Elevated,NA,0.712916667,180.8665718
2/23/2013,2013,2013,2,Early CC,23,cc,Winter,Post,1.644246542,1.027524712,2.303406705,-1.563541372,-2.600637658,-0.527270289,0.08070517,6.056611289,5.013290844,7.150047484,0,0,Zero,48.32,40.31941032,40-60,Elevated,4.4558,0.579583333,191.8365213
2/24/2013,2013,2013,2,Early CC,24,cc,Winter,Post,1.748046938,1.129563784,2.361757278,-1.66308419,-2.650116553,-0.595126289,0.084962748,5.296655341,4.34084114,6.225144905,0,0,Zero,46,38.5012285,10-40%,Low,4.8096,0.819791667,194.0746972
2/25/2013,2013,2013,2,Early CC,25,cc,Winter,Post,2.059210869,1.419392898,2.699920936,-2.703509617,-3.74354115,-1.601591506,-0.644298748,4.035133635,3.201097375,4.86860273,0,0,Zero,45.84,38.35380835,10-40%,Low,4.6824,1.26625,196.3253479
2/26/2013,2013,2013,2,Early CC,26,cc,Winter,Post,3.005769777,2.308977314,3.682041136,-5.758271453,-7.423559134,-4.018290153,-2.752501676,6.139167992,5.368817784,6.929199839,0,0,Zero,68.82,50.73710074,40-60,Elevated,15.7482,1.8925,198.5874972
2/27/2013,2013,2013,2,Early CC,27,cc,Winter,Post,5.144728747,4.374372894,5.930792447,-8.192064929,-9.6721754,-6.695475928,-3.047336182,8.010803378,7.410371031,8.604648278,1.03,26.16,High,163.21,77.51842752,60-90,Elevated,22.6595,1.535416667,200.8601654
2/28/2013,2013,2013,2,Early CC,28,cc,Winter,Post,6.537669054,5.73101318,7.37642942,-8.465401246,-9.771199929,-7.088171823,-1.927732192,9.328406015,8.785829766,9.892673892,0.08,2.03,Elevated,130.93,72.33415233,60-90,Elevated,8.265,2.769583333,203.14426
3/1/2013,2013,2013,3,Late CC,1,cc,Winter,Post,5.47780423,4.701406804,6.239322306,-6.375509673,-7.570399812,-5.13731949,-0.897705443,8.390332318,7.820847412,8.979558606,0,0,Zero,132.81,72.67813268,60-90,Elevated,7.3007,3.092708333,205.546832
3/2/2013,2013,2013,3,Late CC,2,cc,Winter,Post,5.266093206,4.443072159,6.077030804,-5.277781336,-6.412074791,-4.052958488,-0.01168813,8.70886765,8.078746994,9.304270259,0,0,Zero,129.43,71.94103194,60-90,Elevated,6.7187,2.76875,207.9584325
3/5/2013,2013,2013,3,Late CC,5,cc,Winter,Post,3.096037798,2.364640845,3.821630695,-3.715148671,-4.900440411,-2.506335764,-0.619110873,7.570999719,6.709148151,8.407783933,0.03,0.76,Elevated,91.17,61.00737101,60-90,Elevated,NA,2.804166667,215.237009
3/6/2013,2013,2013,3,Late CC,6,cc,Winter,Post,4.116143862,3.376749077,4.781950265,-3.590381801,-4.575788663,-2.584879852,0.525762061,6.776974461,6.123764862,7.421859916,0.63,16,Elevated,83.88,58.15724816,40-60,Elevated,NA,0.500625,217.6793815
3/7/2013,2013,2013,3,Late CC,7,cc,Winter,Post,4.915847798,4.172480509,5.752170948,-3.509919436,-4.600369589,-2.478173702,1.405928362,6.697377831,6.137691485,7.256191325,0,0,Zero,78.23,55.73710074,40-60,Elevated,NA,2.806666667,220.2057286
3/8/2013,2013,2013,3,Late CC,8,cc,Winter,Post,4.7190573,3.927716848,5.473857712,-3.886290558,-4.933562365,-2.810982315,0.832766742,6.573778277,6.03217116,7.117832098,0,0,Zero,77.95,55.52825553,40-60,Elevated,NA,3.297083333,222.7347893
3/9/2013,2013,2013,3,Late CC,9,cc,Winter,Post,5.52917367,4.734979007,6.324276151,-6.498725946,-7.625121085,-5.268335978,-0.969552276,3.584297945,3.204161086,3.947143587,0,0,Zero,85.81,58.89434889,40-60,Elevated,NA,3.803958333,225.2655254
3/10/2013,2013,2013,3,Late CC,10,cc,Winter,Post,13.7502281,11.76831346,15.70283781,-26.64809533,-30.37208107,-22.76013281,-12.89786723,16.94771155,16.12335,17.76717554,0.01,0.25,Elevated,251.61,85.62653563,60-90,High,NA,4.509166667,227.7969044
3/11/2013,2013,2013,3,Late CC,11,cc,Winter,Post,1.805831662,1.089696046,2.453742413,-8.717917929,-12.04647805,-5.211287572,-6.912086267,6.07241654,5.20606563,6.966667022,0.3,7.62,Elevated,465.15,93.34152334,90-100,High,NA,5.334791667,230.3279006
3/12/2013,2013,2013,3,Late CC,12,cc,Winter,Post,3.98901672,3.301838971,4.695043834,-7.941025878,-9.700567639,-6.287502422,-3.952009158,7.000526992,6.35343984,7.629132036,0.1,2.54,Elevated,211.98,82.75184275,60-90,High,NA,3.545625,232.8574959
3/15/2013,2013,2013,3,Late CC,15,cc,Winter,Post,4.489804946,3.697555614,5.227299421,-5.414964221,-6.608239385,-4.249489158,-0.925159275,7.157980416,6.548994258,7.745754965,0,0,Zero,110.1,67.32186732,60-90,Elevated,4.7641,4.495625,240.4278289
3/16/2013,2013,2013,3,Late CC,16,cc,Winter,Post,2.034166368,1.354167191,2.73274928,-3.152599074,-4.403553257,-1.846112004,-1.118432706,5.034511084,4.184326594,5.859079628,0.14,3.56,Elevated,117.4,69.21375921,60-90,Elevated,5.197,5.013541667,242.941824
3/17/2013,2013,2013,3,Late CC,17,cc,Winter,Post,3.235476452,2.564156802,3.894305788,-3.305521131,-4.354753168,-2.274573813,-0.070044679,4.036403257,3.477116201,4.599417488,0,0,Zero,94.19,62.28501229,60-90,Elevated,4.7379,3.262291667,245.4494741
3/18/2013,2013,2013,3,Late CC,18,cc,Winter,Post,2.206808085,1.519572108,2.889786346,-3.298571397,-4.509306986,-2.053772445,-1.091763312,6.293870784,5.407473414,7.133565143,0.02,0.51,Elevated,94.28,62.35872236,60-90,Elevated,4.6342,2.818541667,247.9498256
3/19/2013,2013,2013,3,Late CC,19,cc,Winter,Post,3.236066174,2.540022763,3.96046515,-2.855705961,-3.927251984,-1.784533039,0.380360213,5.816372943,5.145210732,6.488656763,0,0,Zero,77.8,55.47911548,40-60,Elevated,4.5143,2.04375,250.5184114
3/20/2013,2013,2013,3,Late CC,20,cc,Winter,Post,3.166611289,2.484082724,3.89139279,-2.730748318,-3.83299237,-1.616150386,0.435862971,4.901620152,4.31976982,5.504058904,0,0,Zero,71.47,52.18673219,40-60,Elevated,4.6912,2.033958333,253.1303838
3/21/2013,2013,2013,3,Late CC,21,cc,Winter,Post,3.073111966,2.39751741,3.756671883,-2.685247154,-3.699335696,-1.665554287,0.387864812,4.524538521,3.928108552,5.146360831,0.01,0.25,Elevated,68.08,50.31941032,40-60,Elevated,4.6064,1.871666667,255.7326556
3/22/2013,2013,2013,3,Late CC,22,cc,Winter,Post,2.820886046,2.135108103,3.500844106,-2.812633436,-3.862564404,-1.771065706,0.00825261,2.828343761,2.29158099,3.370358944,0,0,Zero,65.15,48.93120393,40-60,Elevated,4.5231,3.406875,258.3242634
3/23/2013,2013,2013,3,Late CC,23,cc,Winter,Post,3.555523232,2.825914929,4.227367697,-2.93983757,-3.994874873,-1.915249348,0.615685662,4.794398533,4.206808482,5.373683229,0,0,Zero,64.19,48.3046683,40-60,Elevated,NA,4.438333333,260.9042602
3/24/2013,2013,2013,3,Late CC,24,cc,Winter,Post,2.567234521,1.865223257,3.238952183,-2.665722494,-3.785867783,-1.601410702,-0.098487973,4.901463108,4.161875696,5.611082129,0,0,Zero,65.36,49.14004914,40-60,Elevated,NA,3.956666667,263.4717164
3/25/2013,2013,2013,3,Late CC,25,cc,Winter,Post,3.170512947,2.481743273,3.873642588,-2.547573335,-3.594390115,-1.47759533,0.622939612,4.87448208,4.199051276,5.565711305,0.23,5.84,Elevated,65.37,49.16461916,40-60,Elevated,NA,1.829166667,266.0257202
3/26/2013,2013,2013,3,Late CC,26,cc,Winter,Post,3.825614406,3.080587977,4.561879262,-3.306496551,-4.391244747,-2.253645628,0.519117855,4.958156711,4.379309074,5.524937707,0.04,1.02,Elevated,62.9,47.93611794,40-60,Elevated,NA,3.642083333,268.5653786
3/27/2013,2013,2013,3,Late CC,27,cc,Winter,Post,3.589966373,2.871435354,4.348023471,-2.80884855,-3.850724078,-1.767257928,0.781117823,4.70781416,4.111316274,5.284192354,0,0,Zero,67.4,50.02457002,40-60,Elevated,NA,4.471875,271.0898176
3/28/2013,2013,2013,3,Late CC,28,cc,Winter,Post,4.141030367,3.406081937,4.898929983,-3.530998741,-4.610338473,-2.450114755,0.610031626,4.181437779,3.723501823,4.642972436,0,0,Zero,67.47,50.07371007,40-60,Elevated,NA,4.220833333,273.5981834
3/29/2013,2013,2013,3,Late CC,29,cc,Winter,Post,4.591050055,3.891509865,5.399882323,-3.670846298,-4.752182357,-2.575682738,0.920203757,4.715855496,4.247377936,5.189309035,0,0,Zero,66.44,49.55773956,40-60,Elevated,NA,6.478958333,276.0896425
3/30/2013,2013,2013,3,Late CC,30,cc,Winter,Post,4.229639901,3.524141606,4.991841042,-3.644454241,-4.681719506,-2.497044547,0.58518566,4.200906057,3.712721442,4.681958358,0,0,Zero,64.43,48.45208845,40-60,Elevated,NA,6.688333333,278.5633823
4/6/2013,2013,2013,4,Late CC,6,cc,Spring,Post,4.067660024,3.30107193,4.829837643,-4.477518539,-5.671576689,-3.358144574,-0.409858515,4.451480231,3.95210903,4.950015757,0,0,Zero,73,52.85012285,40-60,Elevated,NA,8.05375,295.8007882
4/7/2013,2013,2013,4,Late CC,7,cc,Spring,Post,4.169265455,3.424185771,4.917575161,-4.8639892,-6.019743192,-3.723465935,-0.694723745,3.8579384,3.40342108,4.319467781,0,0,Zero,73.03,52.87469287,40-60,Elevated,NA,10.546875,298.3138572
4/8/2013,2013,2013,4,Late CC,8,cc,Spring,Post,3.656915414,2.923648396,4.374280738,-4.870309849,-6.109683609,-3.628660422,-1.213394435,3.267217824,2.789001279,3.739785642,0,0,Zero,74.21,53.63636364,40-60,Elevated,NA,11.22791667,300.8020134
4/9/2013,2013,2013,4,Late CC,9,cc,Spring,Post,3.994894642,3.222463823,4.806785139,-5.60158414,-6.999357508,-4.221241706,-1.606689498,0.528505647,0.280828697,0.737981881,0.25,6.35,Elevated,73.62,53.35380835,40-60,Elevated,NA,12.37604167,303.264603
4/10/2013,2013,2013,4,Late CC,10,cc,Spring,Post,5.901080063,5.07971796,6.701338702,-11.3213582,-13.74720592,-8.850733343,-5.420278137,2.755501172,2.48611008,3.036903787,0,0,Zero,78.14,55.66339066,40-60,Elevated,NA,13.63729167,305.7009966
4/23/2013,2013,2013,4,Late CC,23,cc,Spring,Post,7.497044561,6.316536653,8.686067085,-26.19530559,-30.02734444,-22.4504802,-18.69826103,10.65580145,10.17124838,11.1375255,0,0,Zero,359.75,90.44226044,90-100,High,7.7128,10.68145833,334.7484957
4/24/2013,2013,2013,4,Late CC,24,cc,Spring,Post,2.134200655,1.35828123,2.970649783,-9.55207741,-13.95392045,-5.188902006,-7.417876755,3.019904212,2.38465622,3.642849261,1.65,41.91,High,889.92,97.91154791,90-100,High,87.7685,8.60375,336.8420779
4/25/2013,2013,2013,4,Late CC,25,cc,Spring,Post,5.033882728,4.11301788,5.905627882,-12.95913017,-15.39411137,-10.51267759,-7.925247442,5.084702076,4.69991038,5.473863327,0.04,1.02,Elevated,542.36,94.61916462,90-100,High,21.6477,8.033958333,338.9335553
4/26/2013,2013,2013,4,Late CC,26,cc,Spring,Post,8.687344755,7.742973307,9.589061252,-15.07346148,-16.65553169,-13.45029934,-6.386116725,6.623331602,6.332674898,6.915306538,0,0,Zero,430.37,92.8992629,90-100,High,11.7737,8.970208333,340.9904019
4/27/2013,2013,2013,4,Late CC,27,cc,Spring,Post,11.35175182,10.40346341,12.37181454,-15.56271124,-17.03999695,-14.08257778,-4.21095942,6.625571268,6.373152808,6.878089379,0,0,Zero,397.56,91.81818182,90-100,High,6.6228,10.94916667,343.0123424
4/28/2013,2013,2013,4,Late CC,28,cc,Spring,Post,6.225793088,5.406451162,7.049157808,-10.29355418,-12.02059682,-8.601811631,-4.067761092,4.38569252,4.008558836,4.758905875,0.25,6.35,Elevated,362.49,90.58968059,90-100,High,2.6643,11.65729167,344.9991237
4/29/2013,2013,2013,4,Late CC,29,cc,Spring,Post,14.98058843,13.98289899,16.00162464,-14.43661566,-15.6886297,-13.11001048,0.54397277,6.027086743,5.83013262,6.217489887,0.01,0.25,Elevated,308.15,88.28009828,60-90,High,2.6981,12.011875,346.9505137
4/30/2013,2013,2013,4,Late CC,30,cc,Spring,Post,17.7159781,16.76916857,18.70132251,-15.72495878,-16.94414457,-14.58448605,1.99101932,5.946497485,5.791668162,6.099328766,0,0,Zero,245.02,85.11056511,60-90,High,3.7003,13.93375,348.9173564
5/1/2013,2013,2013,5,Late CC,1,nocc,Spring,Post,17.36763618,16.38194787,18.41545166,-15.89909211,-17.10718788,-14.71072394,1.46854407,5.983239176,5.823858574,6.131665697,0,0,Zero,209.66,82.62899263,60-90,High,4.9294,15.78979167,350.8752335
5/9/2013,2013,2013,5,Late CC,9,nocc,Spring,Post,6.608322237,5.465169212,7.911954684,-10.77964176,-13.00926924,-8.725210358,-4.171319523,8.718498481,8.076022352,9.317482879,0.03,0.76,Elevated,82.01,57.34643735,40-60,Elevated,NA,15.73083333,365.2146539
5/10/2013,2013,2013,5,Late CC,10,nocc,Spring,Post,4.689187279,3.815096978,5.568579985,-6.497301258,-8.007762499,-4.974523453,-1.808113979,4.754135753,4.274026201,5.245466613,0.33,8.38,Elevated,84.81,58.42751843,40-60,Elevated,NA,16.078125,366.8398716
5/11/2013,2013,2013,5,Late CC,11,nocc,Spring,Post,2.934973396,2.10849278,3.793514961,-4.502158649,-5.929358801,-3.03365023,-1.567185253,5.246695133,4.584882429,5.929845325,0.01,0.25,Elevated,79.91,56.63390663,40-60,Elevated,NA,13.51395833,368.4276819
5/12/2013,2013,2013,5,Late CC,12,nocc,Spring,Post,4.335390374,3.430043655,5.24583389,-5.164863936,-6.482270006,-3.869719514,-0.829473562,6.241247672,5.642777436,6.835860409,0.13,3.3,Elevated,75.02,54.05405405,40-60,Elevated,NA,11.0625,369.9780482
5/13/2013,2013,2013,5,Late CC,13,nocc,Spring,Post,4.708948502,3.790401254,5.624873316,-5.610917412,-6.926950389,-4.213843527,-0.90196891,5.796894515,5.244879296,6.359872479,0,0,Zero,74.36,53.68550369,40-60,Elevated,NA,11.82833333,371.4909462
5/14/2013,2013,2013,5,Late CC,14,nocc,Spring,Post,5.659533157,4.700233736,6.687587216,-7.189555666,-8.667116186,-5.833361056,-1.530022509,6.172472624,5.68212996,6.651176553,0,0,Zero,70.69,51.76904177,40-60,Elevated,NA,14.284375,372.9663634
5/15/2013,2013,2013,5,Late CC,15,nocc,Spring,Post,4.733784992,3.888298243,5.640808748,-6.132443875,-7.515094635,-4.792609097,-1.398658883,4.172711861,3.758806633,4.608791479,0,0,Zero,65.19,48.99262899,40-60,Elevated,NA,17.79375,374.4042984
5/16/2013,2013,2013,5,Late CC,16,nocc,Spring,Post,5.3274819,4.413621308,6.322491593,-6.738576474,-8.139963272,-5.264267964,-1.411094574,5.768015825,5.251299468,6.24889357,0,0,Zero,63.12,47.98525799,40-60,Elevated,NA,17.73770833,375.80476
5/17/2013,2013,2013,5,Late CC,17,nocc,Spring,Post,5.371983705,4.412411982,6.351071644,-6.913447267,-8.404336461,-5.510865588,-1.541463562,6.077487084,5.557872962,6.571013078,0,0,Zero,62.87,47.91154791,40-60,Elevated,NA,17.33020833,377.1677671
5/18/2013,2013,2013,5,Late CC,18,nocc,Spring,Post,4.829584797,3.904630574,5.734921855,-6.466009451,-7.927338739,-5.010868427,-1.636424654,5.243660837,4.742138788,5.766231172,0,0,Zero,59.13,46.11793612,40-60,Elevated,NA,17.21520833,378.5477986
5/28/2013,2013,2013,5,Late CC,28,nocc,Spring,Post,2.363514352,1.415289372,3.232905142,-7.452203373,-9.985748965,-4.829956093,-5.088689021,6.835213817,5.976934642,7.735033343,0.69,17.53,Elevated,149.56,75.6019656,60-90,Elevated,14.6921,15.2575,390.2825691
5/29/2013,2013,2013,5,Late CC,29,nocc,Spring,Post,3.969937385,2.909679303,5.019829072,-8.442449175,-10.68760192,-6.106834478,-4.47251179,7.250266651,6.472653671,7.986232025,0.01,0.25,Elevated,107.37,66.46191646,60-90,Elevated,6.6577,17.01104167,391.2509792
5/30/2013,2013,2013,5,Late CC,30,nocc,Spring,Post,4.193319442,3.055787875,5.306777924,-9.031569782,-11.51563219,-6.692833648,-4.83825034,8.066511687,7.214840568,8.875826227,0,0,Zero,88.24,59.65601966,40-60,Elevated,9.4928,18.091875,392.2258597
5/31/2013,2013,2013,5,Late CC,31,nocc,Spring,Post,1.251168542,0.339109131,2.211147058,-2.580156632,-4.522583484,-0.763872215,-1.32898809,2.147194374,1.813023833,2.469395059,0.11,2.79,Elevated,108.48,66.78132678,60-90,Elevated,41.0238,18.490625,393.1606376
6/1/2013,2013,2013,6,No CC,1,nocc,Spring,Post,0.527055957,-0.418002378,1.518398024,-14.44020034,-20.57724766,-8.620705139,-13.91314438,2.312089662,1.920891233,2.710648127,4.75,120.65,High,2674.56,99.92628993,90-100,High,313.7272,18.83979167,394.0553779
6/2/2013,2013,2013,6,No CC,2,nocc,Spring,Post,2.021954685,1.193979652,2.870643003,-12.3025148,-20.2213776,-5.089526868,-10.28056012,1.753931664,1.288302026,2.221691223,0.06,1.52,Elevated,901.35,97.93611794,90-100,High,107.2233,18.65895833,394.910147
6/3/2013,2013,2013,6,No CC,3,nocc,Spring,Post,2.25977275,1.276815649,3.259460121,-21.06863044,-29.20839107,-13.05666876,-18.80885769,3.820499996,3.224146901,4.384223784,0,0,Zero,764.72,97.12530713,90-100,High,77.3689,17.14979167,395.7250125
6/4/2013,2013,2013,6,No CC,4,nocc,Spring,Post,2.339268533,1.430398964,3.271878586,-18.50321677,-25.14391219,-11.23243537,-16.16394824,4.143441526,3.594367926,4.685494851,0,0,Zero,511.18,94.32432432,90-100,High,56.4255,17.779375,396.5000424
6/5/2013,2013,2013,6,No CC,5,nocc,Spring,Post,2.108278315,1.139791295,3.047330156,-16.35021391,-23.03668446,-9.443183463,-14.2419356,4.45739905,3.859037873,5.0883405,0,0,Zero,399.21,91.86732187,90-100,High,NA,18.07041667,397.2353049
6/6/2013,2013,2013,6,No CC,6,nocc,Spring,Post,3.376620433,2.39400927,4.348221131,-19.68368003,-25.31732865,-14.34386226,-16.3070596,6.659768676,5.984447469,7.32133524,0,0,Zero,320.2,88.99262899,60-90,High,NA,17.719375,397.9308678
6/8/2013,2013,2013,6,No CC,8,nocc,Spring,Post,3.751178239,2.664736224,4.850076952,-11.04478098,-13.84937299,-7.916101116,-7.293602741,8.592531812,7.749317682,9.48263598,0,0,Zero,191.52,80.95823096,60-90,High,NA,17.230625,399.2031614
6/9/2013,2013,2013,6,No CC,9,nocc,Spring,Post,3.95479319,2.960264546,4.960718888,-10.32436809,-12.84728668,-7.672289977,-6.3695749,6.99345998,6.337953273,7.666742109,0,0,Zero,173.64,79.01719902,60-90,Elevated,NA,17.82625,399.780022
6/10/2013,2013,2013,6,No CC,10,nocc,Spring,Post,2.124052909,1.249407581,2.977546075,-6.721987578,-9.391967711,-4.306887591,-4.597934669,5.193568892,4.465679998,5.872391718,0.82,20.83,High,212.95,82.85012285,60-90,High,NA,18.56645833,400.3174421
6/11/2013,2013,2013,6,No CC,11,nocc,Spring,Post,3.48064811,2.339465534,4.51607063,-6.453796397,-8.52584952,-4.299945641,-2.973148287,2.278387731,2.025224975,2.523058935,0.03,0.76,Elevated,193.19,81.2039312,60-90,High,NA,18.509375,400.8154814
6/12/2013,2013,2013,6,No CC,12,nocc,Spring,Post,11.92217248,10.77242581,12.94858094,-28.46442641,-31.47879318,-25.35244346,-16.54225393,6.20140473,5.922255427,6.487764252,0.3,7.62,Elevated,205.33,82.18673219,60-90,High,NA,18.91895833,401.2741971
6/13/2013,2013,2013,6,No CC,13,nocc,Spring,Post,2.217623743,1.317046206,3.053275822,-10.36130783,-17.10901012,-4.268816552,-8.143684087,1.876963243,1.348134357,2.378989539,3.06,77.72,High,1171.79,99.09090909,90-100,High,NA,19.84416667,401.6936433
6/14/2013,2013,2013,6,No CC,14,nocc,Spring,Post,2.573252148,1.710926394,3.414697851,-14.10835826,-19.44221193,-8.273313942,-11.53510611,3.614908479,3.066239298,4.164328106,0,0,Zero,665.67,96.28992629,90-100,High,NA,19.25291667,402.0738708
6/15/2013,2013,2013,6,No CC,15,nocc,Spring,Post,1.423876532,0.552397708,2.255026793,-13.51365725,-19.17353859,-7.966551349,-12.08978072,5.340990776,4.572942249,6.126925018,0,0,Zero,496.85,93.95577396,90-100,High,NA,19.33791667,402.4149268
6/16/2013,2013,2013,6,No CC,16,nocc,Spring,Post,4.146928114,3.155955839,5.159844769,-14.38767326,-18.0317548,-10.53301433,-10.24074515,6.057216571,5.421783038,6.652760652,0.12,3.05,Elevated,408.5,92.23587224,90-100,High,NA,18.504375,402.7168549
6/17/2013,2013,2013,6,No CC,17,nocc,Spring,Post,5.704233174,4.676559499,6.742594029,-14.33144213,-17.35166424,-11.44710179,-8.627208956,6.839929789,6.281340686,7.377487266,0,0,Zero,364.74,90.68796069,90-100,High,NA,19.36916667,402.9796943
6/21/2013,2013,2013,6,No CC,21,nocc,Spring,Post,6.407796922,5.187440048,7.658482576,-11.18959012,-13.48688393,-8.993638967,-4.781793198,8.067438393,7.443782541,8.689060101,0,0,Zero,176.92,79.36117936,60-90,Elevated,3.2834,19.48583333,403.6408008
6/22/2013,2013,2013,6,No CC,22,nocc,Spring,Post,5.397323335,4.085989313,6.85686826,-10.70097689,-13.61493802,-8.048321626,-5.303653555,8.454015795,7.695202927,9.1626432,0,0,Zero,173.59,78.99262899,60-90,Elevated,3.4696,20.195,403.7086331
6/23/2013,2013,2013,6,No CC,23,nocc,Spring,Post,5.308195084,4.16554231,6.389331432,-8.737997915,-10.62340499,-6.799507397,-3.429802831,6.886958737,6.276471757,7.488328448,0,0,Zero,169.04,78.35380835,60-90,Elevated,4.7945,20.46854167,403.7375184
6/24/2013,2013,2013,6,No CC,24,nocc,Spring,Post,5.489987907,4.44176628,6.544373183,-9.218871021,-11.27432327,-7.378824716,-3.728883114,5.659299679,5.164431782,6.156268238,0.02,0.51,Elevated,166.94,78.0958231,60-90,Elevated,5.9039,21.560625,403.7274632
6/25/2013,2013,2013,6,No CC,25,nocc,Spring,Post,6.35184468,5.28568794,7.43120235,-11.3412582,-13.66187017,-9.128670294,-4.98941352,4.221153612,3.865111267,4.548283555,0.29,7.37,Elevated,158.98,76.9041769,60-90,Elevated,6.1825,21.54541667,403.6784692
6/26/2013,2013,2013,6,No CC,26,nocc,Spring,Post,1.708256257,0.79868945,2.639562051,-11.98824314,-17.04780028,-7.121614596,-10.27998688,4.953604806,4.271109028,5.629320237,1.2,30.48,High,321.18,89.11547912,60-90,High,29.1458,21.42416667,403.590533
6/27/2013,2013,2013,6,No CC,27,nocc,Spring,Post,3.38347469,2.375675786,4.430399156,-12.13308784,-15.86217625,-8.199451819,-8.74961315,5.874583117,5.140944869,6.603608127,2.2,55.88,High,582.77,95.15970516,90-100,High,31.1749,20.985,403.4636462
6/28/2013,2013,2013,6,No CC,28,nocc,Spring,Post,3.818475815,2.664240657,4.902864223,-10.34100121,-13.3753803,-7.074882809,-6.522525395,4.496948179,4.003436336,5.013302573,0.2,5.08,Elevated,493.04,93.88206388,90-100,High,NA,21.01229167,403.2977954
6/29/2013,2013,2013,6,No CC,29,nocc,Spring,Post,4.447730414,3.478827601,5.345561562,-13.43876712,-16.59574865,-10.20732674,-8.991036706,5.24065121,4.721037444,5.765039751,0,0,Zero,428.28,92.75184275,90-100,High,NA,19.76604167,403.0929624
1/14/2014,2014,2014,1,Early CC,14,cc,Winter,Post,-0.094082096,-0.450351215,0.278920996,-4.524260056,-6.918890834,-2.117291209,-4.618342152,6.984444298,5.80363234,8.163615719,0,0,Zero,247.18,85.18427518,60-90,High,12.2275,1.971458333,60.96952917
1/15/2014,2014,2014,1,Early CC,15,cc,Winter,Post,0.125091082,-0.231733026,0.489759405,-3.778717161,-5.812092536,-1.941521428,-3.653626079,7.917603677,6.563403686,9.20687771,0,0,Zero,151.02,75.77395577,60-90,Elevated,6.5323,1.4675,63.129675
1/16/2014,2014,2014,1,Early CC,16,cc,Winter,Post,0.171361568,-0.179866001,0.539382591,-3.290784162,-4.929328396,-1.671085953,-3.119422594,7.984181877,6.640078675,9.309628247,0,0,Zero,111.64,67.7027027,60-90,Elevated,5.0307,0.428125,39.73403333
1/17/2014,2014,2014,1,Early CC,17,cc,Winter,Post,0.305365778,-0.070599179,0.69416235,-2.949574703,-4.472500456,-1.486280088,-2.644208925,7.99947684,6.633503964,9.360694799,0.14,3.56,Elevated,88.28,59.69287469,40-60,Elevated,4.9535,0.743125,67.26785
1/18/2014,2014,2014,1,Early CC,18,cc,Winter,Post,0.2395011,-0.128759037,0.596256274,-2.948218266,-4.448694419,-1.414588723,-2.708717166,7.854975802,6.554118985,9.231035873,0,0,Zero,75.51,54.31203931,40-60,Elevated,4.89,0.208125,68.87293958
1/19/2014,2014,2014,1,Early CC,19,cc,Winter,Post,-0.003020526,-0.37137776,0.36140645,-2.564861003,-4.118005597,-1.236119083,-2.567881529,8.074511357,6.596481583,9.435323127,0.2,5.08,Elevated,65.46,49.25061425,40-60,Elevated,4.6949,0.188125,92.47758333
