"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"148",1,"propMissAct_0.74","xreg1",0.256257318600562,0.0829311346761699,"MNAR","dropNA_complete",1
"149",1,"propMissAct_0.74","xreg2",-0.0254116751138237,0.0316607163159714,"MNAR","dropNA_complete",1
"150",1,"propMissAct_0.74","sigma",0.0238201137632246,NA,"MNAR","dropNA_complete",1
"151",1,"propMissAct_0.11","ar1",0.834141115482397,0.0226329088841768,"MNAR","Kalman Filter",1
"152",1,"propMissAct_0.11","intercept",-0.0387828691861665,0.121398044881236,"MNAR","Kalman Filter",1
"153",1,"propMissAct_0.11","xreg1",0.923848283004677,0.111797452955176,"MNAR","Kalman Filter",1
"154",1,"propMissAct_0.11","xreg2",-0.421346151113988,0.0586367845645889,"MNAR","Kalman Filter",1
"155",1,"propMissAct_0.11","sigma",0.182737705704318,NA,"MNAR","Kalman Filter",1
"156",1,"propMissAct_0.16","ar1",0.836447398813173,0.0226569899965535,"MNAR","Kalman Filter",1
"157",1,"propMissAct_0.16","intercept",0.203733288852576,0.109563077921772,"MNAR","Kalman Filter",1
"158",1,"propMissAct_0.16","xreg1",0.800285968579427,0.101585329436919,"MNAR","Kalman Filter",1
"159",1,"propMissAct_0.16","xreg2",-0.28584986438064,0.0533985148221018,"MNAR","Kalman Filter",1
"160",1,"propMissAct_0.16","sigma",0.140035409719231,NA,"MNAR","Kalman Filter",1
"161",1,"propMissAct_0.19","ar1",0.824333951623407,0.0236356945747999,"MNAR","Kalman Filter",1
"162",1,"propMissAct_0.19","intercept",0.204789821225748,0.101848143401833,"MNAR","Kalman Filter",1
"163",1,"propMissAct_0.19","xreg1",0.824531466787865,0.101289665727175,"MNAR","Kalman Filter",1
"164",1,"propMissAct_0.19","xreg2",-0.288710010194486,0.052120530140047,"MNAR","Kalman Filter",1
"165",1,"propMissAct_0.19","sigma",0.128971642936837,NA,"MNAR","Kalman Filter",1
"166",1,"propMissAct_0.23","ar1",0.814156934463765,0.0250944778347729,"MNAR","Kalman Filter",1
"167",1,"propMissAct_0.23","intercept",0.241040584476652,0.0991543464311214,"MNAR","Kalman Filter",1
"168",1,"propMissAct_0.23","xreg1",0.77829425734486,0.104343882460106,"MNAR","Kalman Filter",1
"169",1,"propMissAct_0.23","xreg2",-0.287247638786249,0.0519703150519827,"MNAR","Kalman Filter",1
"170",1,"propMissAct_0.23","sigma",0.126947971508169,NA,"MNAR","Kalman Filter",1
"171",1,"propMissAct_0.27","ar1",0.833306863893646,0.0239637350121306,"MNAR","Kalman Filter",1
"172",1,"propMissAct_0.27","intercept",0.36175853435002,0.098546946917788,"MNAR","Kalman Filter",1
"173",1,"propMissAct_0.27","xreg1",0.58514272723445,0.0998247834457514,"MNAR","Kalman Filter",1
"174",1,"propMissAct_0.27","xreg2",-0.264937583690282,0.0485464989435111,"MNAR","Kalman Filter",1
"175",1,"propMissAct_0.27","sigma",0.10870058725423,NA,"MNAR","Kalman Filter",1
"176",1,"propMissAct_0.32","ar1",0.839406253914694,0.0242625237219803,"MNAR","Kalman Filter",1
