"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","doy","year","site_year","GPP_temp"
"362920","nwis_05435943",2012-11-10,3.5006373308274,2.99545367412583,3.98887247437772,1.00058969607908,-5.57902945514692,-6.50883647586828,-4.6157602565977,9.40660968510157,7.7431824502535,11.088617004898,13.828125,0.27107481659375,94.3908333333333,0.254995108170795,315,2012,"nwis_05435943_2012",3.5006373308274
"362921","nwis_05435943",2012-11-11,2.18150376031154,1.67118505251546,2.69415706312835,1.00064028267243,-8.22528588356642,-10.3267724027349,-6.10122526356067,11.392849409158,8.27989050965015,14.4708928018735,13.0333333333333,0.423572836375,44.4874166666667,0.292320160318609,316,2012,"nwis_05435943_2012",2.18150376031154
"362922","nwis_05435943",2012-11-12,1.896317040874,1.53598896513338,2.25955449104877,0.998933054506694,-3.87947371887462,-4.82035974190763,-2.87428482529541,7.36417352158305,5.37838361125844,9.38193017915334,8.70208333333333,0.38788181046875,75.7582916666667,0.287888396644511,317,2012,"nwis_05435943_2012",1.896317040874
"362923","nwis_05435943",2012-11-13,2.36064525229806,1.93000181032251,2.78409682688802,1.00026861239223,-4.42540850206481,-5.39774070215049,-3.49657298735896,9.17162412405857,7.01245535057244,11.3554859136538,8.41770833333333,0.3156148571875,102.706916666667,0.268538429625211,318,2012,"nwis_05435943_2012",2.36064525229806
"362924","nwis_05435943",2012-11-14,2.62083889754445,2.18923147353732,3.04048784093217,0.999334701243796,-4.25925253501178,-5.09677872501492,-3.42289332528302,8.17314529768087,6.36289918213937,10.0613070122263,9.66458333333333,0.284348338625,67.2845,0.259197615705499,319,2012,"nwis_05435943_2012",2.62083889754445
"362925","nwis_05435943",2012-11-15,3.0088957455222,2.54875475374193,3.46336340338212,0.998612914544993,-4.6753179272207,-5.54315223075073,-3.81447186907271,9.51788781721655,7.7108196838988,11.3552547619201,10.0239583333333,0.28316847,70.9919166666667,0.258842395114324,320,2012,"nwis_05435943_2012",3.0088957455222
"362926","nwis_05435943",2012-11-16,2.71113387246523,2.27457818379861,3.14739857928432,1.00041881205345,-4.26966468504784,-5.07108522943475,-3.44419307317053,8.3770029995797,6.62188507211761,10.0345339711862,9.903125,0.28086772618125,97.2869583333333,0.258122570721491,321,2012,"nwis_05435943_2012",2.71113387246523
"362927","nwis_05435943",2012-11-17,2.90035308880199,2.48249707224486,3.31448138194089,0.999523561024423,-4.31667468787286,-5.11445060214995,-3.54081438706152,7.96180602561497,6.3705239748563,9.47973392291175,10.4677083333333,0.281044706475,96.8072916666667,0.258177941828632,322,2012,"nwis_05435943_2012",2.90035308880199
"362928","nwis_05435943",2012-11-18,3.03320704632159,2.5959025028715,3.47505167624898,1.00013088620866,-4.96008429225415,-5.83457774220999,-4.0784784846563,9.78178418275721,8.12668517271125,11.5834457239468,10.8927083333333,0.277593590746875,82.0859166666667,0.257097733202734,323,2012,"nwis_05435943_2012",3.03320704632159
"362929","nwis_05435943",2012-11-19,2.56754768643706,2.16482912336637,3.00356408770628,1.00037261615162,-4.61063987173405,-5.55310663039684,-3.75094855005795,8.80528860537149,6.96508708530086,10.666245091702,11.7958333333333,0.277121643296875,63.4494583333333,0.256945356550546,324,2012,"nwis_05435943_2012",2.56754768643706
"362930","nwis_05435943",2012-11-20,3.43492646563918,2.9902051306599,3.87880400859713,1.0020300727342,-4.57517691487623,-5.38533916936907,-3.81416711414499,8.75537400993062,7.2533668569125,10.2978217361282,12.3979166666667,0.27909792324375,88.0562083333333,0.257568859650081,325,2012,"nwis_05435943_2012",3.43492646563918
"362931","nwis_05435943",2012-11-21,3.24663545854156,2.85917570901338,3.66427416521719,1.00150959713237,-4.3230381589203,-5.07435680096764,-3.62249445557881,7.47282581945956,6.16839875115829,8.8426178706379,11.5416666666667,0.279628864125,90.0522916666667,0.257733084824912,326,2012,"nwis_05435943_2012",3.24663545854156
"362932","nwis_05435943",2012-11-22,3.33213245310369,2.8997925219381,3.78444286265966,1.00125934767737,-4.71700856566996,-5.49159043741083,-3.9339102981484,8.35899114583376,6.97465437356972,9.7536694590945,11.8135416666667,0.2797468509875,87.068625,0.257771887042931,327,2012,"nwis_05435943_2012",3.33213245310369
"362933","nwis_05435943",2012-11-23,2.98766312722722,2.60095592353208,3.40441376209227,1.00129033216899,-4.14652701406673,-4.93950792730224,-3.36439557822762,8.60444269240972,6.9146650412219,10.2724865449836,8.28958333333333,0.27626623854375,58.329875,0.256676313422754,328,2012,"nwis_05435943_2012",2.98766312722722
"362934","nwis_05435943",2012-11-24,3.01766771574374,2.58688713798253,3.45666653604767,1.00063649650447,-4.43048523919563,-5.26128092688509,-3.5998613624551,9.92602233823456,8.12163990054087,11.7976928594003,8.16145833333333,0.277888557903125,91.2543333333333,0.257188130234711,329,2012,"nwis_05435943_2012",3.01766771574374
"362935","nwis_05435943",2012-11-25,2.7402477962675,2.30163286778575,3.16483172902234,1.00143429868716,-4.10384427659703,-4.93059474843713,-3.26236933610489,9.02611382907022,7.10730686713983,10.8919248630991,8.23541666666667,0.274584925753125,89.9564166666667,0.256141319208605,330,2012,"nwis_05435943_2012",2.7402477962675
"362936","nwis_05435943",2012-11-26,1.78451543983503,1.40458713543046,2.13197845729976,1.00128672944281,-3.01599975693887,-3.80897521724502,-2.16541813753754,6.33218938465195,4.41857935435434,8.28796533261242,7.52708333333333,0.268213635178125,81.5364166666667,0.254108634323011,331,2012,"nwis_05435943_2012",1.78451543983503
"362937","nwis_05435943",2012-11-27,2.54427266588546,2.1396374059589,2.92579576416992,1.00073920092339,-3.88717178315422,-4.63676227164947,-3.15843288044837,7.8331948565197,6.081888034468,9.52701649935651,6.86979166666667,0.269275516940625,70.7207083333333,0.254446525405632,332,2012,"nwis_05435943_2012",2.54427266588546
"362938","nwis_05435943",2012-11-28,2.59914500673851,2.1771753300941,2.98976489426335,0.999287079787157,-4.50377421731735,-5.37246736650183,-3.63555843147399,9.09621340198729,7.13249488817016,10.918118040261,7.93333333333333,0.2679481647375,87.4925,0.254022382089066,333,2012,"nwis_05435943_2012",2.59914500673851
"362939","nwis_05435943",2012-11-29,2.81018974549663,2.38895177590028,3.22639252676876,1.00084615230265,-4.71247481500329,-5.56097956910445,-3.82855026278554,9.07056140092017,7.17448650087304,10.8422592347463,9.25416666666667,0.26812514503125,84.15175,0.254079883578363,334,2012,"nwis_05435943_2012",2.81018974549663
"362940","nwis_05435943",2012-11-30,2.45337147942919,2.05604022494111,2.86227085237675,0.998815929730209,-4.61390672830971,-5.50163464842678,-3.65821038674473,8.4854147675269,6.59563109891506,10.3336786016925,10.3104166666667,0.268213635178125,58.48475,0.254108634323011,335,2012,"nwis_05435943_2012",2.45337147942919
"362941","nwis_05435943",2012-12-01,2.57505171262747,2.11038217069697,3.05109843906977,1.00119243735129,-6.59737885823132,-7.90489329771161,-5.30199309862117,12.1361766194039,9.48228508736959,14.6347812597239,11.1625,0.27042588885,69.4777083333333,0.254813167232901,336,2012,"nwis_05435943_2012",2.57505171262747
"362942","nwis_05435943",2012-12-02,3.20059330933891,2.77743212918479,3.62173030092456,1.00058782887129,-4.66138884603496,-5.47360376334051,-3.83803515358144,8.4616874393207,6.83865975045544,9.97651242557175,12.1739583333333,0.268567595765625,87.2549583333333,0.254223044147175,337,2012,"nwis_05435943_2012",3.20059330933891
"362943","nwis_05435943",2012-12-03,1.54229476458895,1.07509252432752,1.99554467679339,1.00287706589718,-6.53844440071955,-8.32245341831101,-4.67648250223546,12.3655626432137,8.75237108582863,15.9270149224775,12.646875,0.268302125325,74.825875,0.25413738506766,338,2012,"nwis_05435943_2012",1.54229476458895
"362944","nwis_05435943",2012-12-04,2.68274986850662,2.28795398159735,3.09552991640696,0.999775260904053,-4.71032685458138,-5.62908610940313,-3.81806551822888,9.92370205955173,7.99541624778959,11.9190905382774,10.3489583333333,0.26281573621875,88.2485416666667,0.252354838899457,339,2012,"nwis_05435943_2012",2.68274986850662
"362945","nwis_05435943",2012-12-05,2.58588402921508,2.14305236588126,3.00891366849954,1.00155627842838,-4.66999674374074,-5.62265439430298,-3.78103793819213,10.2130326618825,8.14633434502941,12.3478581694016,8.27916666666667,0.25821424858125,89.66975,0.250843534015906,340,2012,"nwis_05435943_2012",2.58588402921508
"362946","nwis_05435943",2012-12-06,2.06704927590662,1.67030978051128,2.50109772813722,1.0011281575996,-4.66313137500566,-5.75969206242368,-3.61017797312777,9.48797056056758,7.32142848189804,12.0099537928802,9.48541666666667,0.259718581078125,59.971875,0.251342932242281,341,2012,"nwis_05435943_2012",2.06704927590662
"362947","nwis_05435943",2012-12-07,2.64182806379147,2.2125739965848,3.03478932058229,0.999126495241463,-4.23318962899994,-5.04084439710931,-3.37213666424104,8.61297201102085,6.69424980723629,10.3602647894765,9.753125,0.256355955496875,37.8654583333333,0.250226630324501,342,2012,"nwis_05435943_2012",2.64182806379147
"362948","nwis_05435943",2012-12-08,2.70844672202535,2.31588882518702,3.13124315724439,1.00043783925071,-4.1521872367282,-4.99159348265371,-3.37032618409595,9.25640293515645,7.37389765852958,11.1239383264195,9.21041666666667,0.252108428446875,81.9143333333333,0.248816564744148,343,2012,"nwis_05435943_2012",2.70844672202535
"362949","nwis_05435943",2012-12-09,1.10417425266772,0.770742830174079,1.42622463989076,1.00034405159584,-3.23471313086588,-4.32370624953011,-2.0922314634698,6.67380445561326,3.89229588941249,9.44424518299757,8.321875,0.267800681159375,35.1764166666667,0.25394163667238,344,2012,"nwis_05435943_2012",1.10417425266772
"362950","nwis_05435943",2012-12-10,2.60349232040341,2.20593802858401,3.01553845988186,0.999434653889699,-4.55413447700724,-5.46845373102392,-3.59101255397882,10.119834892296,7.9604727690083,12.2753434662713,8.646875,0.267505714003125,50.4898333333333,0.253878628365824,345,2012,"nwis_05435943_2012",2.60349232040341
"362951","nwis_05435943",2012-12-11,2.61500232878176,2.21992937953643,3.01714591586482,0.999720140340615,-4.27502345712158,-5.06355064041022,-3.45538100372989,9.53258371064215,7.58085502865277,11.4899223142146,7.575,0.263789127834375,78.6309166666667,0.252669220225763,346,2012,"nwis_05435943_2012",2.61500232878176
"362952","nwis_05435943",2012-12-12,2.37066219690717,1.96790923397163,2.77903586992449,1.0008668513482,-4.30239054201825,-5.24826054276236,-3.41399341363963,9.47716333653153,7.36652921817982,11.6205380659251,8.22708333333333,0.260072541665625,79.4840416666667,0.251455432734439,347,2012,"nwis_05435943_2012",2.37066219690717
"362953","nwis_05435943",2012-12-13,2.52686439464349,2.10523689967195,2.93149882322765,1.00103980723161,-4.48960583001572,-5.39606256685049,-3.51984630414285,9.7122277975792,7.58191914355586,11.875643211684,8.28333333333333,0.254143701825,82.2967916666667,0.249492221168067,348,2012,"nwis_05435943_2012",2.52686439464349
"362954","nwis_05435943",2012-12-14,2.48044851637444,2.03906040708996,2.90768255816301,1.00504619471482,-4.69318921763483,-5.61228783625095,-3.73767217368868,10.20515749346,7.90847919754183,12.4088637977727,8.703125,0.253170310209375,83.7479166666667,0.249155482724682,349,2012,"nwis_05435943_2012",2.48044851637444
"362955","nwis_05435943",2012-12-15,0.652415252974991,0.313199217869413,0.991278525489668,0.999901296401223,-5.00821540983171,-6.90328158246348,-3.01548116278475,10.4296988550747,6.15458014056876,14.7535183461798,9.70625,0.3011024731,24.2515,0.263922949832311,350,2012,"nwis_05435943_2012",0.652415252974991
"362956","nwis_05435943",2012-12-16,1.39590940552083,1.00184613291142,1.78706959001509,0.998908414171121,-5.07397447996068,-6.65413572332803,-3.57914846797908,11.2143995076851,7.81939531622415,14.6870972948891,10.0197916666667,0.2727856261,66.0115,0.255562802409958,351,2012,"nwis_05435943_2012",1.39590940552083
"362957","nwis_05435943",2012-12-17,2.21055087404232,1.78774305907526,2.59132811279269,0.998864035947615,-3.91461561502824,-4.78621957707788,-2.9818933880508,9.74889688732548,7.39817543645681,11.9717583408207,8.73333333333333,0.261311403721875,62.19725,0.251858568781126,352,2012,"nwis_05435943_2012",2.21055087404232
"362958","nwis_05435943",2012-12-18,0.980061718324057,0.653741970753044,1.30780688408057,1.00068939319486,-3.45105914163475,-4.74008659430045,-2.20395080449533,8.78233983927911,5.3023984664678,12.2996476550985,8.09375,0.255559544175,33.4463333333333,0.249920070679865,353,2012,"nwis_05435943_2012",0.980061718324057
"362959","nwis_05435943",2012-12-19,1.64758868064026,1.24473332814706,2.05791545061694,1.00199353433678,-4.08980905436526,-5.26607149937746,-2.98619696118669,10.9813846655637,7.89926398829314,14.0027328778686,7.82604166666667,0.2403392389125,70.7320833333333,0.24475324271152,354,2012,"nwis_05435943_2012",1.64758868064026
"362960","nwis_05435943",2012-12-20,0.898971400119452,0.573041569573528,1.22486695262113,0.999310320473058,-3.5333746682952,-4.76709958782485,-2.22117562141785,10.071376233747,5.94778665892446,13.8409635704602,3.79479166666667,0.260780462840625,36.2669166666667,0.25167796075431,355,2012,"nwis_05435943_2012",0.898971400119452
"362961","nwis_05435943",2012-12-21,1.45835332242487,1.09010197777861,1.84066248430191,1.00036834829295,-3.67917793915408,-4.69276317150966,-2.63523488894348,10.5600464818112,7.49300687216006,13.701138801533,4.309375,0.255294073734375,87.5292916666667,0.249870985821368,356,2012,"nwis_05435943_2012",1.45835332242487
"362962","nwis_05435943",2012-12-22,1.51867584615658,1.14252831277956,1.8837109528608,1.00084621793454,-3.44290738617621,-4.43077521624492,-2.50498398993662,9.4259405978531,6.52939827583225,12.1700780271664,4.61770833333333,0.25078107624375,84.713625,0.248363359604751,357,2012,"nwis_05435943_2012",1.51867584615658
"362963","nwis_05435943",2012-12-23,1.18028225099024,0.833697479652438,1.52842578359156,1.00042958618829,-3.21910571527898,-4.25881821805446,-2.26171211290772,8.65611476378246,5.74743576757585,11.7696965137899,5.35625,0.24157810096875,85.439125,0.24522668039057,358,2012,"nwis_05435943_2012",1.18028225099024
"362964","nwis_05435943",2012-12-24,1.45482779951829,1.04918863999583,1.85608968613779,1.00022757857145,-3.42600620050968,-4.41640246009691,-2.34980846461542,9.53558786793289,6.33456212156761,12.4921302931693,6.24375,0.24087017979375,70.45575,0.244979998220031,359,2012,"nwis_05435943_2012",1.45482779951829
"362965","nwis_05435943",2012-12-25,1.19299338137293,0.840258262993662,1.53644894493968,0.999449123367024,-3.0213329798018,-4.01636910809426,-2.04735165376184,9.4236554173007,6.11074961023388,12.5463451887037,4.79583333333333,0.23644567245,86.18175,0.243444624163567,360,2012,"nwis_05435943_2012",1.19299338137293
"362966","nwis_05435943",2012-12-26,1.3133397862302,0.936570646557544,1.67198688509572,1.00404036741206,-2.53745337144508,-3.32809199682853,-1.6703349289834,7.67433832795292,4.84443658011782,10.4870080184874,5.646875,0.23697661333125,65.5757916666667,0.243629047197964,361,2012,"nwis_05435943_2012",1.3133397862302
"362967","nwis_05435943",2012-12-27,1.3480746517156,0.980467385029292,1.68952892687854,0.999327272046903,-2.6207603873014,-3.44588652476758,-1.74217930629085,7.80627129521893,5.04304673018019,10.5418865346576,6.28020833333333,0.234410399071875,84.4285,0.242730988662588,362,2012,"nwis_05435943_2012",1.3480746517156
"362968","nwis_05435943",2012-12-28,1.18288867639474,0.793693304804543,1.5843404742281,1.0017503815783,-3.59550901827177,-4.83453811141767,-2.44355005871656,10.3676872136593,6.60919541035439,14.0903807764542,6.759375,0.233171537015625,36.2927916666667,0.24229176086794,363,2012,"nwis_05435943_2012",1.18288867639474
"362969","nwis_05435943",2012-12-29,1.40728519598773,1.05824627382055,1.74791929366162,1.00022061650539,-2.62198884280811,-3.47016863091448,-1.78427320802835,7.31189399756681,4.65570780642229,9.97672492807435,6.053125,0.226092325265625,39.1525,0.23976788092508,364,2012,"nwis_05435943_2012",1.40728519598773
