"","missingprop_autocor","parameter","mean","sd","2.5%","50%","97.5%","missingness","type","run_no","...1"
"464","propMissAct_0.45_autoCorr_0.51","b_light",1.9320760463101,0.189696901730421,1.55965340656387,1.93173119344356,2.29542082768763,"MAR","brms",5,NA
"465","propMissAct_0.45_autoCorr_0.51","b_Q",-1.89347596796712,0.192537942833249,-2.27067623168284,-1.89664912702982,-1.51100662117088,"MAR","brms",5,NA
"466","propMissAct_0.45_autoCorr_0.51","phi",0.367532363621041,0.0501293133607248,0.268512039043882,0.368237163034941,0.464534785521822,"MAR","brms",5,NA
"467","propMissAct_0.45_autoCorr_0.51","sigma",0.803022231756688,0.0289191351838483,0.749425845735023,0.801968057477781,0.862997609840607,"MAR","brms",5,NA
"468","propMissAct_0.45_autoCorr_0.51","Intercept",0.198185072453896,0.057558958401402,0.0867985675047499,0.198058648786846,0.310049519346855,"MAR","brms",5,NA
"469","propMissAct_0.39_autoCorr_0.49","b_Intercept",5.04396905035514,0.612113904013152,3.85512974077482,5.04469753358211,6.22922614343521,"MAR","brms",5,NA
"470","propMissAct_0.39_autoCorr_0.49","b_light",1.89947555446411,0.175893297499705,1.55623906698865,1.90162244313322,2.24910371114812,"MAR","brms",5,NA
"471","propMissAct_0.39_autoCorr_0.49","b_Q",-1.59679571405272,0.170987748747904,-1.92469152283994,-1.59638331950445,-1.25989320962641,"MAR","brms",5,NA
"472","propMissAct_0.39_autoCorr_0.49","phi",0.342619833949985,0.0496223478659428,0.243967546682179,0.343034943908089,0.437269699130048,"MAR","brms",5,NA
"473","propMissAct_0.39_autoCorr_0.49","sigma",0.79352430828334,0.02729195005119,0.74303883590143,0.792771818077364,0.849326315832107,"MAR","brms",5,NA
"474","propMissAct_0.39_autoCorr_0.49","Intercept",0.212535391270263,0.0536517010030789,0.106711514788401,0.211487507477917,0.317951479851116,"MAR","brms",5,NA
"475","propMissAct_0.62_autoCorr_0.48","b_Intercept",4.99943224615917,1.00023925299718,2.94158700981684,5.03177460223522,6.85151659346691,"MAR","brms",5,NA
"476","propMissAct_0.62_autoCorr_0.48","b_light",1.71493979547672,0.245315467820179,1.21763816714897,1.71917661725293,2.17625132501118,"MAR","brms",5,NA
"477","propMissAct_0.62_autoCorr_0.48","b_Q",-1.57204177769938,0.285358470154427,-2.10693836807949,-1.58291858773403,-0.984553697636713,"MAR","brms",5,NA
"478","propMissAct_0.62_autoCorr_0.48","phi",0.533072544293899,0.0732880550968878,0.386809473715213,0.533486438148697,0.672949915525098,"MAR","brms",5,NA
"479","propMissAct_0.62_autoCorr_0.48","sigma",0.71066417096574,0.032354488684175,0.650150974492707,0.709850685765964,0.775734688854307,"MAR","brms",5,NA
"480","propMissAct_0.62_autoCorr_0.48","Intercept",0.1735585357567,0.075334755906377,0.0274231824963425,0.173454823176989,0.32398974312715,"MAR","brms",5,NA
"481","propMissAct_0.65_autoCorr_0.51","b_Intercept",5.22548147672537,0.916359316298802,3.38349485033511,5.24007291304749,6.96772673838444,"MAR","brms",5,NA
"482","propMissAct_0.65_autoCorr_0.51","b_light",1.70637533098133,0.236851607350186,1.22017885330766,1.70914699565784,2.15194640731363,"MAR","brms",5,NA
"483","propMissAct_0.65_autoCorr_0.51","b_Q",-1.61902430837756,0.259015686983167,-2.110162393147,-1.62120012239373,-1.09400814064249,"MAR","brms",5,NA
"484","propMissAct_0.65_autoCorr_0.51","phi",0.43541283919121,0.0766413289803888,0.275755074426677,0.438579685733563,0.578839069428855,"MAR","brms",5,NA
"485","propMissAct_0.65_autoCorr_0.51","sigma",0.746289202073103,0.0358911719313463,0.680329141086592,0.744933282499751,0.820226024142144,"MAR","brms",5,NA
"486","propMissAct_0.65_autoCorr_0.51","Intercept",0.228636631633525,0.0695910462730653,0.0907049887019217,0.228980285291374,0.362040856675573,"MAR","brms",5,NA
"487","propMissAct_0.6_autoCorr_0.49","b_Intercept",5.51626334981384,0.716237938802212,4.14133477614554,5.51374997916384,6.90075982653977,"MAR","brms",5,NA
"488","propMissAct_0.6_autoCorr_0.49","b_light",1.57253926583992,0.205943391455727,1.16064296914083,1.57594840438504,1.97069487953216,"MAR","brms",5,NA
"489","propMissAct_0.6_autoCorr_0.49","b_Q",-1.67794313915574,0.199687021015879,-2.06163279892706,-1.67805818902629,-1.28839066630756,"MAR","brms",5,NA
"490","propMissAct_0.6_autoCorr_0.49","phi",0.338132431865804,0.0626218292578742,0.211299994942136,0.339124078437805,0.458867049985018,"MAR","brms",5,NA
"491","propMissAct_0.6_autoCorr_0.49","sigma",0.758893940017711,0.032641457337741,0.698694481532709,0.758038284866133,0.825459553128335,"MAR","brms",5,NA
"492","propMissAct_0.6_autoCorr_0.49","Intercept",0.249976535499742,0.0614232908583969,0.129134913808278,0.250022304373426,0.368855720077081,"MAR","brms",5,NA
"493","propMissAct_0.61_autoCorr_0.52","b_Intercept",6.13053902935236,0.848562179244836,4.43880251293722,6.14256695895574,7.77968726179604,"MAR","brms",5,NA
"494","propMissAct_0.61_autoCorr_0.52","b_light",1.53778582784329,0.226730117434592,1.07751255835066,1.54014928029793,1.96871086706734,"MAR","brms",5,NA
"495","propMissAct_0.61_autoCorr_0.52","b_Q",-1.86893656881793,0.240887778735875,-2.33991632911143,-1.87292442685575,-1.38631087792642,"MAR","brms",5,NA
"496","propMissAct_0.61_autoCorr_0.52","phi",0.50151359930679,0.0598412526558958,0.38345452777992,0.502376700304221,0.616880102736006,"MAR","brms",5,NA
"497","propMissAct_0.61_autoCorr_0.52","sigma",0.731228610649347,0.0313773528757588,0.672086085543576,0.730074500141747,0.796964010797552,"MAR","brms",5,NA
"498","propMissAct_0.61_autoCorr_0.52","Intercept",0.169248282060514,0.0720840449350377,0.0291733818842619,0.169936757697002,0.313743962035471,"MAR","brms",5,NA
"499","propMissAct_0.6_autoCorr_0.55","b_Intercept",4.50355910257275,0.823622350824753,2.83178567953004,4.5226400611037,6.08799534531005,"MAR","brms",5,NA
"500","propMissAct_0.6_autoCorr_0.55","b_light",1.82384590040637,0.21204407872555,1.40107336242923,1.82581436189263,2.23018579606424,"MAR","brms",5,NA
"501","propMissAct_0.6_autoCorr_0.55","b_Q",-1.42498403488476,0.230544706458972,-1.86954851910546,-1.43090605636775,-0.959912562298619,"MAR","brms",5,NA
"502","propMissAct_0.6_autoCorr_0.55","phi",0.430873451122664,0.0602986648437178,0.310719103803333,0.431795763164771,0.546648432304391,"MAR","brms",5,NA
"503","propMissAct_0.6_autoCorr_0.55","sigma",0.724411808375057,0.0313971902203099,0.664352565858886,0.7237786852425,0.789265898602849,"MAR","brms",5,NA
"504","propMissAct_0.6_autoCorr_0.55","Intercept",0.249539006608505,0.0639652724306927,0.122057536409175,0.249386274694427,0.373921988683629,"MAR","brms",5,NA
"505","propMissAct_0.26_autoCorr_0.53","b_Intercept",4.34863760993438,0.616777754714772,3.11546453504395,4.35712522704243,5.53754796253653,"MAR","brms",6,NA
"506","propMissAct_0.26_autoCorr_0.53","b_light",1.73083143915008,0.176962815113524,1.37630416566509,1.73289233843935,2.07131322509493,"MAR","brms",6,NA
"507","propMissAct_0.26_autoCorr_0.53","b_Q",-1.38477023473494,0.175680853409474,-1.72323596004294,-1.3881555314995,-1.02917864313238,"MAR","brms",6,NA
"508","propMissAct_0.26_autoCorr_0.53","phi",0.463727931406942,0.0455715613022134,0.37300604983907,0.46403299686274,0.553489097950981,"MAR","brms",6,NA
"509","propMissAct_0.26_autoCorr_0.53","sigma",0.707049139565535,0.0215517832786702,0.665899130410567,0.706618538464226,0.75017590783213,"MAR","brms",6,NA
"510","propMissAct_0.26_autoCorr_0.53","Intercept",0.196094264697649,0.0527644661291685,0.093290307701234,0.195521783063478,0.300667693227484,"MAR","brms",6,NA
"511","propMissAct_0.22_autoCorr_0.52","b_Intercept",5.2633353435994,0.611625038427703,4.05393661898566,5.27820361953372,6.44532145865053,"MAR","brms",6,NA
"512","propMissAct_0.22_autoCorr_0.52","b_light",1.6937994092417,0.165644581191028,1.35534122934707,1.69586547841266,2.01141810892345,"MAR","brms",6,NA
"513","propMissAct_0.22_autoCorr_0.52","b_Q",-1.63402863339289,0.171135855530622,-1.96242939729007,-1.63819903608611,-1.29239959353324,"MAR","brms",6,NA
"514","propMissAct_0.22_autoCorr_0.52","phi",0.406241764621683,0.0417724742191266,0.32288785709825,0.406546408679156,0.486855112374503,"MAR","brms",6,NA
"515","propMissAct_0.22_autoCorr_0.52","sigma",0.7792806836447,0.0225944830177224,0.736971021643393,0.778456229959613,0.825959809974215,"MAR","brms",6,NA
"516","propMissAct_0.22_autoCorr_0.52","Intercept",0.207489555043191,0.0533762241896951,0.102652415075357,0.207532641149117,0.312204502998635,"MAR","brms",6,NA
"517","propMissAct_0.23_autoCorr_0.53","b_Intercept",5.08431900822942,0.585996561805823,3.91576051633453,5.09187888358471,6.22541866061191,"MAR","brms",6,NA
"518","propMissAct_0.23_autoCorr_0.53","b_light",1.86833227279955,0.161262501190921,1.54349976189913,1.87155585780731,2.18449084649511,"MAR","brms",6,NA
"519","propMissAct_0.23_autoCorr_0.53","b_Q",-1.60122169922841,0.163388372270173,-1.91524914645947,-1.60340828059649,-1.2729072289564,"MAR","brms",6,NA
"520","propMissAct_0.23_autoCorr_0.53","phi",0.348177558039423,0.0432523698360642,0.264208584807483,0.34819385239084,0.432536074634981,"MAR","brms",6,NA
"521","propMissAct_0.23_autoCorr_0.53","sigma",0.792123286855856,0.0236718005662959,0.748087972904418,0.791195116858923,0.840956532718394,"MAR","brms",6,NA
"522","propMissAct_0.23_autoCorr_0.53","Intercept",0.223216060943716,0.0494284942812692,0.12445724491535,0.223114874426294,0.320281351104024,"MAR","brms",6,NA
"523","propMissAct_0.26_autoCorr_0.47","b_Intercept",4.82637791576781,0.628383157696187,3.58762001378469,4.83943992940496,6.03318328463796,"MAR","brms",6,NA
"524","propMissAct_0.26_autoCorr_0.47","b_light",1.56230688314527,0.177349304030624,1.20263513839103,1.56424642179561,1.89858023630439,"MAR","brms",6,NA
"525","propMissAct_0.26_autoCorr_0.47","b_Q",-1.50043165857346,0.177493291887912,-1.84459456206545,-1.50278002864311,-1.15287144772466,"MAR","brms",6,NA
"526","propMissAct_0.26_autoCorr_0.47","phi",0.39773865660485,0.0439498916660074,0.31135110857281,0.397782577565553,0.482963226988064,"MAR","brms",6,NA
"527","propMissAct_0.26_autoCorr_0.47","sigma",0.7989736330376,0.0246386274339483,0.753029298742533,0.798242182104569,0.847910687219582,"MAR","brms",6,NA
"528","propMissAct_0.26_autoCorr_0.47","Intercept",0.187020032819767,0.054180724753221,0.0804608271300148,0.187525504040336,0.294301312561411,"MAR","brms",6,NA
"529","propMissAct_0.22_autoCorr_0.48","b_Intercept",4.91804090814647,0.659855114224119,3.60932410565833,4.92443338543072,6.18075879500234,"MAR","brms",6,NA
"530","propMissAct_0.22_autoCorr_0.48","b_light",1.87546000744734,0.170090557687309,1.5396618074719,1.87671727395185,2.20482039144656,"MAR","brms",6,NA
"531","propMissAct_0.22_autoCorr_0.48","b_Q",-1.57184255244847,0.185955532042883,-1.92538867461812,-1.57396405037685,-1.20047157547585,"MAR","brms",6,NA
"532","propMissAct_0.22_autoCorr_0.48","phi",0.423661831493592,0.0463257507460072,0.333371074350266,0.423733818734534,0.513003501978119,"MAR","brms",6,NA
"533","propMissAct_0.22_autoCorr_0.48","sigma",0.773822757818659,0.0234993195056687,0.729079853587296,0.773129349134743,0.821609507378048,"MAR","brms",6,NA
"534","propMissAct_0.22_autoCorr_0.48","Intercept",0.164642065008652,0.054705997478563,0.057918547404593,0.164454887699557,0.272238648528434,"MAR","brms",6,NA
"535","propMissAct_0.41_autoCorr_0.58","b_Intercept",4.57335163547753,0.613921394898659,3.35023642867077,4.57769709415267,5.79840080894259,"MAR","brms",6,NA
"536","propMissAct_0.41_autoCorr_0.58","b_light",1.96234698455358,0.176874745469155,1.60826242844446,1.96542722499818,2.29662748639885,"MAR","brms",6,NA
"537","propMissAct_0.41_autoCorr_0.58","b_Q",-1.47606070714638,0.172034338590941,-1.81624500838267,-1.477085625554,-1.12950755579087,"MAR","brms",6,NA
"538","propMissAct_0.41_autoCorr_0.58","phi",0.3584557289738,0.052136768933009,0.256027989617371,0.358816985656939,0.460093098089953,"MAR","brms",6,NA
"539","propMissAct_0.41_autoCorr_0.58","sigma",0.762423525661152,0.0261942845555153,0.712503856441528,0.761853377180669,0.81615074790155,"MAR","brms",6,NA
"540","propMissAct_0.41_autoCorr_0.58","Intercept",0.199546087548546,0.0530620946958758,0.0961126685745369,0.198706730513611,0.304739190109335,"MAR","brms",6,NA
"541","propMissAct_0.4_autoCorr_0.49","b_Intercept",4.88178638990277,0.669526249226538,3.53952617327133,4.89218141665838,6.17496743474215,"MAR","brms",6,NA
"542","propMissAct_0.4_autoCorr_0.49","b_light",1.75975281635361,0.181455554078401,1.39189183734843,1.76192338754128,2.10881972580534,"MAR","brms",6,NA
"543","propMissAct_0.4_autoCorr_0.49","b_Q",-1.5223215273133,0.190359766961042,-1.8877182154052,-1.52343402188462,-1.14411339142483,"MAR","brms",6,NA
"544","propMissAct_0.4_autoCorr_0.49","phi",0.412269182628241,0.0488917381817478,0.312706595953668,0.412646099398568,0.506902738561806,"MAR","brms",6,NA
"545","propMissAct_0.4_autoCorr_0.49","sigma",0.737937432339775,0.0257436612702163,0.689630125032703,0.73705650519176,0.790486915806613,"MAR","brms",6,NA
"546","propMissAct_0.4_autoCorr_0.49","Intercept",0.252829525153839,0.0552291447305947,0.14505935517071,0.25297115800481,0.362810626987867,"MAR","brms",6,NA
"547","propMissAct_0.45_autoCorr_0.51","b_Intercept",6.07448559675444,0.696830950940064,4.68953888080991,6.08374781114428,7.4356632864609,"MAR","brms",6,NA
"548","propMissAct_0.45_autoCorr_0.51","b_light",1.93098544639466,0.187565633210935,1.55181769664182,1.93612410796607,2.28539613592936,"MAR","brms",6,NA
"549","propMissAct_0.45_autoCorr_0.51","b_Q",-1.89466762667612,0.196735269994896,-2.28111791058104,-1.8965977905027,-1.49972406503051,"MAR","brms",6,NA
"550","propMissAct_0.45_autoCorr_0.51","phi",0.365893022121571,0.0506983820132021,0.265486185550853,0.365931715963714,0.464903672854066,"MAR","brms",6,NA
"551","propMissAct_0.45_autoCorr_0.51","sigma",0.802236662206929,0.0290630494032735,0.74896809899941,0.801139074807869,0.862782836863899,"MAR","brms",6,NA
"552","propMissAct_0.45_autoCorr_0.51","Intercept",0.197449154669717,0.0570920532478009,0.0845151057914379,0.197504747312825,0.309767871140045,"MAR","brms",6,NA
"553","propMissAct_0.39_autoCorr_0.49","b_Intercept",5.0491489677692,0.62218361844101,3.83861492670418,5.04648153934941,6.2918761201462,"MAR","brms",6,NA
"554","propMissAct_0.39_autoCorr_0.49","b_light",1.90002794156698,0.175828065716529,1.5494359085058,1.9038423331399,2.23572346655969,"MAR","brms",6,NA
"555","propMissAct_0.39_autoCorr_0.49","b_Q",-1.59826161793914,0.174229632294446,-1.94212049344545,-1.59696174413325,-1.25973027471202,"MAR","brms",6,NA
"556","propMissAct_0.39_autoCorr_0.49","phi",0.341607801265466,0.0504540391874525,0.241010681697201,0.341874626964338,0.439614811915478,"MAR","brms",6,NA
"557","propMissAct_0.39_autoCorr_0.49","sigma",0.793204177108108,0.027292270954373,0.740825854219619,0.79244920259655,0.849334229610855,"MAR","brms",6,NA
"558","propMissAct_0.39_autoCorr_0.49","Intercept",0.212747265041578,0.0531409579191326,0.110370658677501,0.212403093444718,0.317158847165949,"MAR","brms",6,NA
"559","propMissAct_0.62_autoCorr_0.48","b_Intercept",4.97456078883815,0.986361029528006,2.97572013143695,5.00613564716963,6.80679784976803,"MAR","brms",6,NA
"560","propMissAct_0.62_autoCorr_0.48","b_light",1.72189937336077,0.243916269901127,1.22771658414661,1.72744341250409,2.18657074363988,"MAR","brms",6,NA
"561","propMissAct_0.62_autoCorr_0.48","b_Q",-1.56606689187248,0.281502751392881,-2.0887625814297,-1.57673342605358,-0.991822181291207,"MAR","brms",6,NA
"562","propMissAct_0.62_autoCorr_0.48","phi",0.532087706985954,0.0701720271428829,0.387520963021156,0.533004863315495,0.664037591869557,"MAR","brms",6,NA
"563","propMissAct_0.62_autoCorr_0.48","sigma",0.711211911029912,0.0321010364557026,0.651070700956819,0.710582215293984,0.776505194128733,"MAR","brms",6,NA
"564","propMissAct_0.62_autoCorr_0.48","Intercept",0.173054476392474,0.0734182841259356,0.0287544532570556,0.173655700452421,0.317991847388218,"MAR","brms",6,NA
"565","propMissAct_0.65_autoCorr_0.51","b_Intercept",5.21492316671507,0.923395097274265,3.36975198234709,5.230393104712,7.00334017348494,"MAR","brms",6,NA
"566","propMissAct_0.65_autoCorr_0.51","b_light",1.70957876890996,0.236065292502807,1.23621095728646,1.71111590233717,2.1670018739937,"MAR","brms",6,NA
"567","propMissAct_0.65_autoCorr_0.51","b_Q",-1.61585936184795,0.261179063808976,-2.11916089036372,-1.61840378051936,-1.10133653630029,"MAR","brms",6,NA
"568","propMissAct_0.65_autoCorr_0.51","phi",0.437073881790608,0.0774930169353208,0.276437850265842,0.44045162630741,0.582490673823702,"MAR","brms",6,NA
"569","propMissAct_0.65_autoCorr_0.51","sigma",0.745761141332593,0.0350466859750916,0.680338103023067,0.744403509686108,0.818539396982933,"MAR","brms",6,NA
"570","propMissAct_0.65_autoCorr_0.51","Intercept",0.230769944011321,0.0707537069177376,0.0925131832337068,0.230294764587875,0.369034598406047,"MAR","brms",6,NA
"571","propMissAct_0.6_autoCorr_0.49","b_Intercept",5.52775496305663,0.711313408736851,4.12981491918163,5.5394180769802,6.94224897238801,"MAR","brms",6,NA
"572","propMissAct_0.6_autoCorr_0.49","b_light",1.56863726393468,0.203401450568133,1.16386088750664,1.56898231722857,1.96403799174301,"MAR","brms",6,NA
"573","propMissAct_0.6_autoCorr_0.49","b_Q",-1.68108728583407,0.199230168180499,-2.07792383490915,-1.6848232186538,-1.28971342204346,"MAR","brms",6,NA
"574","propMissAct_0.6_autoCorr_0.49","phi",0.339717483293918,0.0635020536771574,0.213968991434941,0.341041924056413,0.459964716932088,"MAR","brms",6,NA
"575","propMissAct_0.6_autoCorr_0.49","sigma",0.757741832983904,0.0331827923318078,0.697081098995616,0.756691562895734,0.825829057498928,"MAR","brms",6,NA
"576","propMissAct_0.6_autoCorr_0.49","Intercept",0.248538205394696,0.0607337771939343,0.131901283809421,0.248614488055588,0.367668059934745,"MAR","brms",6,NA
"577","propMissAct_0.61_autoCorr_0.52","b_Intercept",6.11508912804831,0.857707228647521,4.38167111917313,6.14361736976391,7.72233962169602,"MAR","brms",6,NA
"578","propMissAct_0.61_autoCorr_0.52","b_light",1.53888058024725,0.224275678634143,1.08727902611541,1.54156130303509,1.97302503151044,"MAR","brms",6,NA
"579","propMissAct_0.61_autoCorr_0.52","b_Q",-1.864736718504,0.241497384998905,-2.31593105368064,-1.8714102583582,-1.37203657875689,"MAR","brms",6,NA
"580","propMissAct_0.61_autoCorr_0.52","phi",0.50121375011112,0.059299778187843,0.379979978212252,0.501386844241774,0.616161806921215,"MAR","brms",6,NA
"581","propMissAct_0.61_autoCorr_0.52","sigma",0.730778037681289,0.0304454247417211,0.673392495706514,0.729966408192255,0.793544602916637,"MAR","brms",6,NA
"582","propMissAct_0.61_autoCorr_0.52","Intercept",0.169228950877865,0.0694388985994708,0.0279443368976906,0.170649982823285,0.303498567255672,"MAR","brms",6,NA
"583","propMissAct_0.6_autoCorr_0.55","b_Intercept",4.50491705804471,0.82872037545064,2.85483375245673,4.52239843598901,6.08490903491522,"MAR","brms",6,NA
"584","propMissAct_0.6_autoCorr_0.55","b_light",1.82775130850868,0.208175222013986,1.40783380079434,1.83168418403267,2.23545459077388,"MAR","brms",6,NA
"585","propMissAct_0.6_autoCorr_0.55","b_Q",-1.42605525399791,0.232200566829372,-1.86909834061747,-1.4304133280533,-0.951890234471674,"MAR","brms",6,NA
"586","propMissAct_0.6_autoCorr_0.55","phi",0.432520629739906,0.0613911099138046,0.307791895822436,0.433906611279594,0.550861252685903,"MAR","brms",6,NA
"587","propMissAct_0.6_autoCorr_0.55","sigma",0.72337041531588,0.0301697740328395,0.667176512986228,0.722248997812023,0.786159850828905,"MAR","brms",6,NA
"588","propMissAct_0.6_autoCorr_0.55","Intercept",0.248832108228075,0.0642759614045238,0.121348403509011,0.249112415009203,0.376071044018347,"MAR","brms",6,NA
"589","propMissAct_0.26_autoCorr_0.53","b_Intercept",4.35559512977395,0.620564050029764,3.11209003763706,4.37400498137572,5.52963912639583,"MAR","brms",7,NA
"590","propMissAct_0.26_autoCorr_0.53","b_light",1.73078971646138,0.177746727197436,1.37051065309356,1.73554318154623,2.06760582577889,"MAR","brms",7,NA
"591","propMissAct_0.26_autoCorr_0.53","b_Q",-1.38677974605073,0.176634600400381,-1.72328588872136,-1.39224051835465,-1.03001510265916,"MAR","brms",7,NA
"592","propMissAct_0.26_autoCorr_0.53","phi",0.462716314165668,0.0454043144882561,0.374981919882127,0.462830867007462,0.553470122729993,"MAR","brms",7,NA
"593","propMissAct_0.26_autoCorr_0.53","sigma",0.707872155507179,0.0218054487214291,0.666657831185501,0.707008397062207,0.752098471214239,"MAR","brms",7,NA
"594","propMissAct_0.26_autoCorr_0.53","Intercept",0.195884219970779,0.0538422352759357,0.0896303565657947,0.19629506606067,0.299150556346501,"MAR","brms",7,NA
"595","propMissAct_0.22_autoCorr_0.52","b_Intercept",5.28026723208047,0.610047135425326,4.06395430744684,5.28671337349656,6.42974819146712,"MAR","brms",7,NA
"596","propMissAct_0.22_autoCorr_0.52","b_light",1.69429298187722,0.164246322799027,1.3717137271901,1.6949143290792,2.01069049893708,"MAR","brms",7,NA
"597","propMissAct_0.22_autoCorr_0.52","b_Q",-1.63858539865793,0.170402354939001,-1.96048117573465,-1.64086056490171,-1.29491901108825,"MAR","brms",7,NA
"598","propMissAct_0.22_autoCorr_0.52","phi",0.406274118813666,0.0422276150992957,0.322370197272754,0.406247202107864,0.488854990369243,"MAR","brms",7,NA
"599","propMissAct_0.22_autoCorr_0.52","sigma",0.778600272616133,0.0231879605396126,0.735038701691585,0.778074922049872,0.826269326699883,"MAR","brms",7,NA
"600","propMissAct_0.22_autoCorr_0.52","Intercept",0.208431250911868,0.0521887461512064,0.105724102391544,0.208367644448872,0.309684301545661,"MAR","brms",7,NA
"601","propMissAct_0.23_autoCorr_0.53","b_Intercept",5.0788764781772,0.57716905777645,3.93949114828071,5.08518039104484,6.19426068717615,"MAR","brms",7,NA
"602","propMissAct_0.23_autoCorr_0.53","b_light",1.86498698796082,0.162745255322236,1.54391143511569,1.8663351158514,2.17835581948311,"MAR","brms",7,NA
"603","propMissAct_0.23_autoCorr_0.53","b_Q",-1.59918250164776,0.162161873779316,-1.91060340456861,-1.60250392209762,-1.27400776442185,"MAR","brms",7,NA
"604","propMissAct_0.23_autoCorr_0.53","phi",0.348679484542453,0.0438344018898867,0.26207314292856,0.348837433991851,0.433237871752261,"MAR","brms",7,NA
"605","propMissAct_0.23_autoCorr_0.53","sigma",0.791297297874849,0.0238130167632634,0.747186095025225,0.790760385339285,0.840279073917439,"MAR","brms",7,NA
"606","propMissAct_0.23_autoCorr_0.53","Intercept",0.223532426512826,0.0501931281747378,0.125859725897617,0.223890034862455,0.324606000387744,"MAR","brms",7,NA
"607","propMissAct_0.26_autoCorr_0.47","b_Intercept",4.82290193856908,0.634398277001082,3.5621711778357,4.83574685007114,6.04986354284985,"MAR","brms",7,NA
"608","propMissAct_0.26_autoCorr_0.47","b_light",1.55990494130764,0.178740528815721,1.20459984515552,1.55990915557006,1.90821250242497,"MAR","brms",7,NA
"609","propMissAct_0.26_autoCorr_0.47","b_Q",-1.49940606499967,0.178329566512618,-1.83966975164812,-1.50186470959208,-1.14388825074619,"MAR","brms",7,NA
"610","propMissAct_0.26_autoCorr_0.47","phi",0.398226399795586,0.0442803807048848,0.311578801939446,0.398369219451883,0.484120099231594,"MAR","brms",7,NA
"611","propMissAct_0.26_autoCorr_0.47","sigma",0.799199301475168,0.0244522758981258,0.753380802854478,0.798836801443155,0.849764946661425,"MAR","brms",7,NA
"612","propMissAct_0.26_autoCorr_0.47","Intercept",0.186118771551552,0.0544524678234654,0.0820433899422693,0.185419553694656,0.29421296480125,"MAR","brms",7,NA
"613","propMissAct_0.22_autoCorr_0.48","b_Intercept",4.91968575731997,0.66367276860121,3.58593465868974,4.93937708770425,6.16941053001887,"MAR","brms",7,NA
"614","propMissAct_0.22_autoCorr_0.48","b_light",1.87836531246188,0.170097119076587,1.53830379594749,1.88256272552177,2.20216155613932,"MAR","brms",7,NA
"615","propMissAct_0.22_autoCorr_0.48","b_Q",-1.57279328711718,0.186316453970989,-1.92533360518485,-1.57869349111898,-1.19755450923084,"MAR","brms",7,NA
"616","propMissAct_0.22_autoCorr_0.48","phi",0.422923919479659,0.0467654521048352,0.332980737513507,0.423187880606893,0.51500554013797,"MAR","brms",7,NA
"617","propMissAct_0.22_autoCorr_0.48","sigma",0.773778493495706,0.0238157431604475,0.7297715302549,0.773058722415593,0.822833282265601,"MAR","brms",7,NA
"618","propMissAct_0.22_autoCorr_0.48","Intercept",0.164203557509963,0.0536705383637591,0.0607240763467994,0.163646735818944,0.267994227123285,"MAR","brms",7,NA
"619","propMissAct_0.41_autoCorr_0.58","b_Intercept",4.56590134775628,0.604248773292891,3.35157467762864,4.57483371313476,5.72382630299941,"MAR","brms",7,NA
"620","propMissAct_0.41_autoCorr_0.58","b_light",1.96362045516531,0.177573044679485,1.60351905103956,1.96538434236246,2.31045508559736,"MAR","brms",7,NA
"621","propMissAct_0.41_autoCorr_0.58","b_Q",-1.47397662809509,0.169552481533247,-1.80031655577973,-1.4773604029881,-1.13060844862467,"MAR","brms",7,NA
"622","propMissAct_0.41_autoCorr_0.58","phi",0.358758694156875,0.0527437542804296,0.255827708179101,0.35913139930556,0.463930010866273,"MAR","brms",7,NA
"623","propMissAct_0.41_autoCorr_0.58","sigma",0.762431657020419,0.0267396451410956,0.712472069731712,0.761311820220688,0.816760533199929,"MAR","brms",7,NA
"624","propMissAct_0.41_autoCorr_0.58","Intercept",0.200079337414271,0.0535319489445301,0.0923145915491028,0.20072822446295,0.303680236028682,"MAR","brms",7,NA
"625","propMissAct_0.4_autoCorr_0.49","b_Intercept",4.87228852191539,0.67073018121551,3.52760141559467,4.88747565079841,6.1566671849934,"MAR","brms",7,NA
"626","propMissAct_0.4_autoCorr_0.49","b_light",1.76343123339636,0.180059743611577,1.40510087497727,1.76393934997224,2.10973295385212,"MAR","brms",7,NA
"627","propMissAct_0.4_autoCorr_0.49","b_Q",-1.52016466869685,0.190495974173027,-1.88233671563346,-1.52522457201466,-1.14087800376365,"MAR","brms",7,NA
"628","propMissAct_0.4_autoCorr_0.49","phi",0.411745529173253,0.0495152012113327,0.313138070280867,0.412451590808702,0.506630827505203,"MAR","brms",7,NA
"629","propMissAct_0.4_autoCorr_0.49","sigma",0.737866816778129,0.0264118451591881,0.689071208180047,0.736977521405823,0.792497656216358,"MAR","brms",7,NA
"630","propMissAct_0.4_autoCorr_0.49","Intercept",0.252649325286722,0.0546625811833639,0.145658697053396,0.252987184490043,0.357351138770474,"MAR","brms",7,NA
"631","propMissAct_0.45_autoCorr_0.51","b_Intercept",6.08705539085383,0.678355625260043,4.75281157205072,6.08613363477064,7.3944713104448,"MAR","brms",7,NA
"632","propMissAct_0.45_autoCorr_0.51","b_light",1.93318867950091,0.188617346661206,1.55945661064241,1.9373678778651,2.29131276931764,"MAR","brms",7,NA
"633","propMissAct_0.45_autoCorr_0.51","b_Q",-1.89832943593422,0.191018880956856,-2.26478036886492,-1.897942592303,-1.52360344667989,"MAR","brms",7,NA
